index,elementId,snow_depth_cm,date,sourceId
533,surface_snow_thickness,23,4/2/2018,SN17850
534,surface_snow_thickness,23,4/3/2018,SN17850
535,surface_snow_thickness,20,4/4/2018,SN17850
536,surface_snow_thickness,15,4/5/2018,SN17850
537,surface_snow_thickness,13,4/6/2018,SN17850
538,surface_snow_thickness,12,4/7/2018,SN17850
539,surface_snow_thickness,10,4/8/2018,SN17850
540,surface_snow_thickness,8,4/9/2018,SN17850
541,surface_snow_thickness,7,4/10/2018,SN17850
542,surface_snow_thickness,3,4/11/2018,SN17850
543,surface_snow_thickness,3,4/12/2018,SN17850
544,surface_snow_thickness,2,4/13/2018,SN17850
545,surface_snow_thickness,2,4/14/2018,SN17850
546,surface_snow_thickness,1,4/15/2018,SN17850
547,surface_snow_thickness,1,4/16/2018,SN17850
548,surface_snow_thickness,1,4/17/2018,SN17850
549,surface_snow_thickness,0,4/18/2018,SN17850
550,surface_snow_thickness,0,4/19/2018,SN17850
551,surface_snow_thickness,0,4/20/2018,SN17850
552,surface_snow_thickness,0,4/21/2018,SN17850
553,surface_snow_thickness,0,4/22/2018,SN17850
554,surface_snow_thickness,0,4/23/2018,SN17850
555,surface_snow_thickness,0,4/24/2018,SN17850
556,surface_snow_thickness,0,4/25/2018,SN17850
557,surface_snow_thickness,0,4/26/2018,SN17850
558,surface_snow_thickness,0,4/27/2018,SN17850
559,surface_snow_thickness,0,4/28/2018,SN17850
560,surface_snow_thickness,0,4/29/2018,SN17850
561,surface_snow_thickness,0,4/30/2018,SN17850
562,surface_snow_thickness,0,5/1/2018,SN17850
563,surface_snow_thickness,0,5/2/2018,SN17850
564,surface_snow_thickness,0,5/3/2018,SN17850
565,surface_snow_thickness,0,5/4/2018,SN17850
566,surface_snow_thickness,0,5/5/2018,SN17850
567,surface_snow_thickness,0,5/6/2018,SN17850
568,surface_snow_thickness,0,5/7/2018,SN17850
569,surface_snow_thickness,0,5/8/2018,SN17850
570,surface_snow_thickness,0,5/9/2018,SN17850
571,surface_snow_thickness,0,5/10/2018,SN17850
572,surface_snow_thickness,0,5/11/2018,SN17850
573,surface_snow_thickness,0,5/12/2018,SN17850
574,surface_snow_thickness,0,5/13/2018,SN17850
575,surface_snow_thickness,0,5/14/2018,SN17850
576,surface_snow_thickness,0,5/15/2018,SN17850
577,surface_snow_thickness,0,5/16/2018,SN17850
578,surface_snow_thickness,0,5/17/2018,SN17850
579,surface_snow_thickness,0,5/18/2018,SN17850
580,surface_snow_thickness,-1,5/19/2018,SN17850
581,surface_snow_thickness,-1,5/20/2018,SN17850
582,surface_snow_thickness,-1,5/21/2018,SN17850
583,surface_snow_thickness,-1,5/22/2018,SN17850
584,surface_snow_thickness,-1,5/23/2018,SN17850
585,surface_snow_thickness,-1,5/24/2018,SN17850
586,surface_snow_thickness,-1,5/25/2018,SN17850
587,surface_snow_thickness,-1,5/26/2018,SN17850
588,surface_snow_thickness,-1,5/27/2018,SN17850
589,surface_snow_thickness,-1,5/28/2018,SN17850
590,surface_snow_thickness,0,5/29/2018,SN17850
591,surface_snow_thickness,0,5/30/2018,SN17850
592,surface_snow_thickness,0,5/31/2018,SN17850
593,surface_snow_thickness,0,6/1/2018,SN17850
594,surface_snow_thickness,0,6/2/2018,SN17850
595,surface_snow_thickness,0,6/3/2018,SN17850
596,surface_snow_thickness,0,6/4/2018,SN17850
597,surface_snow_thickness,0,6/5/2018,SN17850
598,surface_snow_thickness,0,6/6/2018,SN17850
599,surface_snow_thickness,0,6/7/2018,SN17850
600,surface_snow_thickness,0,6/8/2018,SN17850
601,surface_snow_thickness,0,6/9/2018,SN17850
602,surface_snow_thickness,0,6/10/2018,SN17850
603,surface_snow_thickness,-1,9/29/2018,SN17850
604,surface_snow_thickness,-1,9/30/2018,SN17850
605,surface_snow_thickness,-1,10/1/2018,SN17850
606,surface_snow_thickness,-1,10/2/2018,SN17850
607,surface_snow_thickness,-1,10/3/2018,SN17850
608,surface_snow_thickness,-1,10/4/2018,SN17850
609,surface_snow_thickness,-1,10/5/2018,SN17850
610,surface_snow_thickness,-1,10/6/2018,SN17850
611,surface_snow_thickness,-1,10/7/2018,SN17850
612,surface_snow_thickness,-1,10/8/2018,SN17850
613,surface_snow_thickness,-1,10/9/2018,SN17850
614,surface_snow_thickness,-1,10/10/2018,SN17850
615,surface_snow_thickness,-1,10/11/2018,SN17850
616,surface_snow_thickness,-1,10/12/2018,SN17850
617,surface_snow_thickness,-1,10/13/2018,SN17850
618,surface_snow_thickness,-1,10/14/2018,SN17850
619,surface_snow_thickness,-1,10/15/2018,SN17850
620,surface_snow_thickness,-1,10/16/2018,SN17850
621,surface_snow_thickness,-1,10/17/2018,SN17850
622,surface_snow_thickness,-1,10/18/2018,SN17850
623,surface_snow_thickness,-1,10/19/2018,SN17850
624,surface_snow_thickness,-1,10/20/2018,SN17850
625,surface_snow_thickness,-1,10/21/2018,SN17850
626,surface_snow_thickness,-1,10/22/2018,SN17850
627,surface_snow_thickness,-1,10/23/2018,SN17850
628,surface_snow_thickness,-1,10/24/2018,SN17850
629,surface_snow_thickness,-1,10/25/2018,SN17850
630,surface_snow_thickness,-1,10/26/2018,SN17850
631,surface_snow_thickness,-1,10/27/2018,SN17850
632,surface_snow_thickness,-1,10/28/2018,SN17850
633,surface_snow_thickness,-1,10/29/2018,SN17850
634,surface_snow_thickness,6,10/30/2018,SN17850
635,surface_snow_thickness,0,10/31/2018,SN17850
636,surface_snow_thickness,-1,11/1/2018,SN17850
637,surface_snow_thickness,0,11/2/2018,SN17850
638,surface_snow_thickness,0,11/3/2018,SN17850
639,surface_snow_thickness,0,11/4/2018,SN17850
640,surface_snow_thickness,0,11/5/2018,SN17850
641,surface_snow_thickness,0,11/6/2018,SN17850
642,surface_snow_thickness,0,11/7/2018,SN17850
643,surface_snow_thickness,0,11/8/2018,SN17850
644,surface_snow_thickness,0,11/9/2018,SN17850
645,surface_snow_thickness,0,11/10/2018,SN17850
646,surface_snow_thickness,0,11/11/2018,SN17850
647,surface_snow_thickness,0,11/12/2018,SN17850
648,surface_snow_thickness,0,11/13/2018,SN17850
649,surface_snow_thickness,0,11/14/2018,SN17850
650,surface_snow_thickness,0,11/15/2018,SN17850
651,surface_snow_thickness,0,11/16/2018,SN17850
652,surface_snow_thickness,0,11/17/2018,SN17850
653,surface_snow_thickness,0,11/18/2018,SN17850
654,surface_snow_thickness,0,11/19/2018,SN17850
655,surface_snow_thickness,0,11/20/2018,SN17850
656,surface_snow_thickness,0,11/21/2018,SN17850
657,surface_snow_thickness,0,11/22/2018,SN17850
658,surface_snow_thickness,0,11/23/2018,SN17850
659,surface_snow_thickness,0,11/24/2018,SN17850
660,surface_snow_thickness,0,11/25/2018,SN17850
661,surface_snow_thickness,0,11/26/2018,SN17850
662,surface_snow_thickness,1,11/27/2018,SN17850
663,surface_snow_thickness,1,11/28/2018,SN17850
664,surface_snow_thickness,4,11/29/2018,SN17850
665,surface_snow_thickness,0,11/30/2018,SN17850
666,surface_snow_thickness,0,12/1/2018,SN17850
667,surface_snow_thickness,0,12/2/2018,SN17850
668,surface_snow_thickness,0,12/3/2018,SN17850
669,surface_snow_thickness,0,12/4/2018,SN17850
670,surface_snow_thickness,0,12/5/2018,SN17850
671,surface_snow_thickness,0,12/6/2018,SN17850
672,surface_snow_thickness,8,12/7/2018,SN17850
673,surface_snow_thickness,17,12/8/2018,SN17850
674,surface_snow_thickness,17,12/9/2018,SN17850
675,surface_snow_thickness,17,12/10/2018,SN17850
676,surface_snow_thickness,15,12/11/2018,SN17850
677,surface_snow_thickness,14,12/12/2018,SN17850
678,surface_snow_thickness,14,12/13/2018,SN17850
679,surface_snow_thickness,15,12/14/2018,SN17850
680,surface_snow_thickness,14,12/15/2018,SN17850
681,surface_snow_thickness,15,12/16/2018,SN17850
682,surface_snow_thickness,18,12/17/2018,SN17850
683,surface_snow_thickness,17,12/18/2018,SN17850
684,surface_snow_thickness,17,12/19/2018,SN17850
685,surface_snow_thickness,13,12/20/2018,SN17850
686,surface_snow_thickness,12,12/21/2018,SN17850
687,surface_snow_thickness,12,12/22/2018,SN17850
688,surface_snow_thickness,12,12/23/2018,SN17850
689,surface_snow_thickness,12,12/24/2018,SN17850
690,surface_snow_thickness,12,12/25/2018,SN17850
691,surface_snow_thickness,11,12/26/2018,SN17850
692,surface_snow_thickness,11,12/27/2018,SN17850
693,surface_snow_thickness,10,12/28/2018,SN17850
694,surface_snow_thickness,10,12/29/2018,SN17850
695,surface_snow_thickness,11,12/30/2018,SN17850
696,surface_snow_thickness,14,12/31/2018,SN17850
697,surface_snow_thickness,7,1/1/2019,SN17850
698,surface_snow_thickness,5,1/2/2019,SN17850
699,surface_snow_thickness,5,1/3/2019,SN17850
700,surface_snow_thickness,5,1/4/2019,SN17850
701,surface_snow_thickness,5,1/5/2019,SN17850
702,surface_snow_thickness,5,1/6/2019,SN17850
703,surface_snow_thickness,5,1/7/2019,SN17850
704,surface_snow_thickness,11,1/8/2019,SN17850
705,surface_snow_thickness,11,1/9/2019,SN17850
706,surface_snow_thickness,11,1/10/2019,SN17850
707,surface_snow_thickness,10,1/11/2019,SN17850
708,surface_snow_thickness,10,1/12/2019,SN17850
709,surface_snow_thickness,10,1/13/2019,SN17850
710,surface_snow_thickness,10,1/14/2019,SN17850
711,surface_snow_thickness,10,1/15/2019,SN17850
712,surface_snow_thickness,12,1/16/2019,SN17850
713,surface_snow_thickness,17,1/17/2019,SN17850
714,surface_snow_thickness,16,1/18/2019,SN17850
715,surface_snow_thickness,16,1/19/2019,SN17850
716,surface_snow_thickness,15,1/20/2019,SN17850
717,surface_snow_thickness,16,1/21/2019,SN17850
718,surface_snow_thickness,15,1/22/2019,SN17850
719,surface_snow_thickness,15,1/23/2019,SN17850
720,surface_snow_thickness,15,1/24/2019,SN17850
721,surface_snow_thickness,16,1/25/2019,SN17850
722,surface_snow_thickness,18,1/26/2019,SN17850
723,surface_snow_thickness,17,1/27/2019,SN17850
724,surface_snow_thickness,20,1/28/2019,SN17850
725,surface_snow_thickness,22,1/29/2019,SN17850
726,surface_snow_thickness,21,1/30/2019,SN17850
727,surface_snow_thickness,22,1/31/2019,SN17850
728,surface_snow_thickness,23,2/1/2019,SN17850
729,surface_snow_thickness,31,2/2/2019,SN17850
730,surface_snow_thickness,32,2/3/2019,SN17850
731,surface_snow_thickness,30,2/4/2019,SN17850
732,surface_snow_thickness,36,2/5/2019,SN17850
733,surface_snow_thickness,36,2/6/2019,SN17850
734,surface_snow_thickness,36,2/7/2019,SN17850
735,surface_snow_thickness,42,2/8/2019,SN17850
736,surface_snow_thickness,32,2/9/2019,SN17850
737,surface_snow_thickness,24,2/10/2019,SN17850
738,surface_snow_thickness,19,2/11/2019,SN17850
739,surface_snow_thickness,19,2/12/2019,SN17850
740,surface_snow_thickness,19,2/13/2019,SN17850
741,surface_snow_thickness,18,2/14/2019,SN17850
742,surface_snow_thickness,13,2/15/2019,SN17850
743,surface_snow_thickness,3,2/16/2019,SN17850
744,surface_snow_thickness,0,2/17/2019,SN17850
745,surface_snow_thickness,0,2/18/2019,SN17850
746,surface_snow_thickness,0,2/19/2019,SN17850
747,surface_snow_thickness,0,2/20/2019,SN17850
748,surface_snow_thickness,8,2/21/2019,SN17850
749,surface_snow_thickness,5,2/22/2019,SN17850
750,surface_snow_thickness,2,2/23/2019,SN17850
751,surface_snow_thickness,0,2/24/2019,SN17850
752,surface_snow_thickness,0,2/25/2019,SN17850
753,surface_snow_thickness,0,2/26/2019,SN17850
754,surface_snow_thickness,0,2/27/2019,SN17850
755,surface_snow_thickness,0,2/28/2019,SN17850
756,surface_snow_thickness,0,3/1/2019,SN17850
757,surface_snow_thickness,0,3/2/2019,SN17850
758,surface_snow_thickness,0,3/3/2019,SN17850
759,surface_snow_thickness,0,3/4/2019,SN17850
760,surface_snow_thickness,0,3/5/2019,SN17850
761,surface_snow_thickness,5,3/6/2019,SN17850
762,surface_snow_thickness,5,3/7/2019,SN17850
763,surface_snow_thickness,6,3/8/2019,SN17850
764,surface_snow_thickness,9,3/9/2019,SN17850
765,surface_snow_thickness,17,3/10/2019,SN17850
766,surface_snow_thickness,15,3/11/2019,SN17850
767,surface_snow_thickness,14,3/12/2019,SN17850
768,surface_snow_thickness,17,3/13/2019,SN17850
769,surface_snow_thickness,14,3/14/2019,SN17850
770,surface_snow_thickness,14,3/15/2019,SN17850
771,surface_snow_thickness,13,3/16/2019,SN17850
772,surface_snow_thickness,18,3/17/2019,SN17850
773,surface_snow_thickness,11,3/18/2019,SN17850
774,surface_snow_thickness,10,3/19/2019,SN17850
775,surface_snow_thickness,8,3/20/2019,SN17850
776,surface_snow_thickness,3,3/21/2019,SN17850
777,surface_snow_thickness,0,3/22/2019,SN17850
778,surface_snow_thickness,0,3/23/2019,SN17850
779,surface_snow_thickness,0,3/24/2019,SN17850
780,surface_snow_thickness,0,3/25/2019,SN17850
781,surface_snow_thickness,0,3/26/2019,SN17850
782,surface_snow_thickness,0,3/27/2019,SN17850
783,surface_snow_thickness,0,3/28/2019,SN17850
784,surface_snow_thickness,0,3/29/2019,SN17850
785,surface_snow_thickness,0,3/30/2019,SN17850
786,surface_snow_thickness,0,3/31/2019,SN17850
787,surface_snow_thickness,0,4/1/2019,SN17850
788,surface_snow_thickness,0,4/2/2019,SN17850
789,surface_snow_thickness,0,4/3/2019,SN17850
790,surface_snow_thickness,0,4/4/2019,SN17850
791,surface_snow_thickness,0,4/5/2019,SN17850
792,surface_snow_thickness,0,4/6/2019,SN17850
793,surface_snow_thickness,0,4/7/2019,SN17850
794,surface_snow_thickness,0,4/8/2019,SN17850
795,surface_snow_thickness,0,4/9/2019,SN17850
796,surface_snow_thickness,0,4/10/2019,SN17850
797,surface_snow_thickness,0,4/11/2019,SN17850
798,surface_snow_thickness,0,4/12/2019,SN17850
799,surface_snow_thickness,0,4/13/2019,SN17850
800,surface_snow_thickness,0,4/14/2019,SN17850
801,surface_snow_thickness,0,4/15/2019,SN17850
802,surface_snow_thickness,0,4/16/2019,SN17850
803,surface_snow_thickness,0,4/17/2019,SN17850
804,surface_snow_thickness,0,4/18/2019,SN17850
805,surface_snow_thickness,0,4/19/2019,SN17850
806,surface_snow_thickness,0,4/20/2019,SN17850
807,surface_snow_thickness,0,4/21/2019,SN17850
808,surface_snow_thickness,0,4/22/2019,SN17850
809,surface_snow_thickness,0,4/23/2019,SN17850
810,surface_snow_thickness,0,4/24/2019,SN17850
811,surface_snow_thickness,0,4/25/2019,SN17850
812,surface_snow_thickness,0,4/26/2019,SN17850
813,surface_snow_thickness,0,4/27/2019,SN17850
814,surface_snow_thickness,0,4/28/2019,SN17850
815,surface_snow_thickness,0,4/29/2019,SN17850
816,surface_snow_thickness,0,4/30/2019,SN17850
817,surface_snow_thickness,0,5/1/2019,SN17850
818,surface_snow_thickness,0,5/2/2019,SN17850
819,surface_snow_thickness,0,5/3/2019,SN17850
820,surface_snow_thickness,0,5/4/2019,SN17850
821,surface_snow_thickness,0,5/5/2019,SN17850
822,surface_snow_thickness,0,5/6/2019,SN17850
823,surface_snow_thickness,0,5/7/2019,SN17850
824,surface_snow_thickness,0,5/8/2019,SN17850
825,surface_snow_thickness,0,5/9/2019,SN17850
826,surface_snow_thickness,0,5/10/2019,SN17850
827,surface_snow_thickness,0,5/11/2019,SN17850
828,surface_snow_thickness,0,5/12/2019,SN17850
829,surface_snow_thickness,0,5/13/2019,SN17850
830,surface_snow_thickness,0,5/14/2019,SN17850
831,surface_snow_thickness,0,5/15/2019,SN17850
832,surface_snow_thickness,0,5/16/2019,SN17850
833,surface_snow_thickness,0,5/17/2019,SN17850
834,surface_snow_thickness,0,5/18/2019,SN17850
835,surface_snow_thickness,0,5/19/2019,SN17850
836,surface_snow_thickness,0,5/20/2019,SN17850
837,surface_snow_thickness,0,5/21/2019,SN17850
838,surface_snow_thickness,0,5/22/2019,SN17850
839,surface_snow_thickness,0,5/23/2019,SN17850
840,surface_snow_thickness,0,5/24/2019,SN17850
841,surface_snow_thickness,0,5/25/2019,SN17850
842,surface_snow_thickness,0,5/26/2019,SN17850
843,surface_snow_thickness,0,5/27/2019,SN17850
844,surface_snow_thickness,0,5/28/2019,SN17850
845,surface_snow_thickness,0,5/29/2019,SN17850
846,surface_snow_thickness,0,5/30/2019,SN17850
847,surface_snow_thickness,0,5/31/2019,SN17850
848,surface_snow_thickness,0,6/1/2019,SN17850
849,surface_snow_thickness,0,6/2/2019,SN17850
850,surface_snow_thickness,0,6/3/2019,SN17850
851,surface_snow_thickness,0,6/4/2019,SN17850
852,surface_snow_thickness,0,6/5/2019,SN17850
853,surface_snow_thickness,0,6/6/2019,SN17850
854,surface_snow_thickness,0,6/7/2019,SN17850
855,surface_snow_thickness,0,6/8/2019,SN17850
856,surface_snow_thickness,0,6/9/2019,SN17850
857,surface_snow_thickness,0,6/10/2019,SN17850
858,surface_snow_thickness,0,6/11/2019,SN17850
859,surface_snow_thickness,0,6/12/2019,SN17850
860,surface_snow_thickness,0,6/13/2019,SN17850
861,surface_snow_thickness,0,6/14/2019,SN17850
862,surface_snow_thickness,0,6/15/2019,SN17850
863,surface_snow_thickness,0,6/16/2019,SN17850
864,surface_snow_thickness,0,6/17/2019,SN17850
865,surface_snow_thickness,0,6/18/2019,SN17850
866,surface_snow_thickness,0,6/19/2019,SN17850
867,surface_snow_thickness,0,6/20/2019,SN17850
868,surface_snow_thickness,0,6/21/2019,SN17850
869,surface_snow_thickness,0,6/22/2019,SN17850
870,surface_snow_thickness,0,6/23/2019,SN17850
871,surface_snow_thickness,0,6/24/2019,SN17850
872,surface_snow_thickness,0,6/25/2019,SN17850
873,surface_snow_thickness,0,6/26/2019,SN17850
874,surface_snow_thickness,0,6/27/2019,SN17850
875,surface_snow_thickness,0,6/28/2019,SN17850
876,surface_snow_thickness,0,6/29/2019,SN17850
877,surface_snow_thickness,0,6/30/2019,SN17850
878,surface_snow_thickness,0,7/1/2019,SN17850
879,surface_snow_thickness,0,7/2/2019,SN17850
880,surface_snow_thickness,0,7/4/2019,SN17850
881,surface_snow_thickness,0,7/5/2019,SN17850
882,surface_snow_thickness,0,7/6/2019,SN17850
883,surface_snow_thickness,0,7/7/2019,SN17850
884,surface_snow_thickness,0,7/8/2019,SN17850
885,surface_snow_thickness,0,7/9/2019,SN17850
886,surface_snow_thickness,0,7/10/2019,SN17850
887,surface_snow_thickness,0,7/11/2019,SN17850
888,surface_snow_thickness,0,7/12/2019,SN17850
889,surface_snow_thickness,0,7/13/2019,SN17850
890,surface_snow_thickness,0,7/18/2019,SN17850
891,surface_snow_thickness,0,7/19/2019,SN17850
892,surface_snow_thickness,0,7/20/2019,SN17850
893,surface_snow_thickness,0,7/21/2019,SN17850
894,surface_snow_thickness,0,7/22/2019,SN17850
895,surface_snow_thickness,0,7/23/2019,SN17850
896,surface_snow_thickness,0,7/24/2019,SN17850
897,surface_snow_thickness,0,7/25/2019,SN17850
898,surface_snow_thickness,0,7/26/2019,SN17850
899,surface_snow_thickness,0,7/27/2019,SN17850
900,surface_snow_thickness,0,7/28/2019,SN17850
901,surface_snow_thickness,0,7/29/2019,SN17850
902,surface_snow_thickness,0,7/30/2019,SN17850
903,surface_snow_thickness,0,7/31/2019,SN17850
904,surface_snow_thickness,0,8/1/2019,SN17850
905,surface_snow_thickness,0,8/2/2019,SN17850
906,surface_snow_thickness,0,9/6/2019,SN17850
907,surface_snow_thickness,0,9/7/2019,SN17850
908,surface_snow_thickness,0,9/8/2019,SN17850
909,surface_snow_thickness,0,9/9/2019,SN17850
910,surface_snow_thickness,0,9/10/2019,SN17850
911,surface_snow_thickness,0,9/11/2019,SN17850
912,surface_snow_thickness,0,9/12/2019,SN17850
913,surface_snow_thickness,0,9/13/2019,SN17850
914,surface_snow_thickness,0,9/14/2019,SN17850
915,surface_snow_thickness,0,9/15/2019,SN17850
916,surface_snow_thickness,0,9/16/2019,SN17850
917,surface_snow_thickness,0,9/17/2019,SN17850
918,surface_snow_thickness,0,9/18/2019,SN17850
919,surface_snow_thickness,0,9/19/2019,SN17850
920,surface_snow_thickness,0,9/20/2019,SN17850
921,surface_snow_thickness,0,9/21/2019,SN17850
922,surface_snow_thickness,0,9/22/2019,SN17850
923,surface_snow_thickness,0,9/23/2019,SN17850
924,surface_snow_thickness,0,9/24/2019,SN17850
925,surface_snow_thickness,0,9/25/2019,SN17850
926,surface_snow_thickness,0,9/26/2019,SN17850
927,surface_snow_thickness,0,9/27/2019,SN17850
928,surface_snow_thickness,0,9/28/2019,SN17850
929,surface_snow_thickness,0,9/29/2019,SN17850
930,surface_snow_thickness,0,9/30/2019,SN17850
931,surface_snow_thickness,0,10/1/2019,SN17850
932,surface_snow_thickness,0,10/2/2019,SN17850
933,surface_snow_thickness,0,10/3/2019,SN17850
934,surface_snow_thickness,0,10/4/2019,SN17850
935,surface_snow_thickness,0,10/5/2019,SN17850
936,surface_snow_thickness,0,10/6/2019,SN17850
937,surface_snow_thickness,0,10/7/2019,SN17850
938,surface_snow_thickness,0,10/8/2019,SN17850
939,surface_snow_thickness,0,10/9/2019,SN17850
940,surface_snow_thickness,0,10/10/2019,SN17850
941,surface_snow_thickness,0,10/11/2019,SN17850
942,surface_snow_thickness,0,10/14/2019,SN17850
943,surface_snow_thickness,0,10/15/2019,SN17850
944,surface_snow_thickness,0,10/16/2019,SN17850
945,surface_snow_thickness,0,10/17/2019,SN17850
946,surface_snow_thickness,0,10/18/2019,SN17850
947,surface_snow_thickness,0,10/19/2019,SN17850
948,surface_snow_thickness,0,10/20/2019,SN17850
949,surface_snow_thickness,0,10/21/2019,SN17850
950,surface_snow_thickness,0,10/22/2019,SN17850
951,surface_snow_thickness,0,10/23/2019,SN17850
952,surface_snow_thickness,0,10/24/2019,SN17850
953,surface_snow_thickness,0,10/25/2019,SN17850
954,surface_snow_thickness,0,10/26/2019,SN17850
955,surface_snow_thickness,0,10/27/2019,SN17850
956,surface_snow_thickness,0,10/28/2019,SN17850
957,surface_snow_thickness,0,10/29/2019,SN17850
958,surface_snow_thickness,0,10/30/2019,SN17850
959,surface_snow_thickness,0,10/31/2019,SN17850
960,surface_snow_thickness,0,11/1/2019,SN17850
961,surface_snow_thickness,0,11/2/2019,SN17850
962,surface_snow_thickness,0,11/3/2019,SN17850
963,surface_snow_thickness,0,11/4/2019,SN17850
964,surface_snow_thickness,0,11/5/2019,SN17850
965,surface_snow_thickness,0,11/6/2019,SN17850
966,surface_snow_thickness,0,11/7/2019,SN17850
967,surface_snow_thickness,0,11/8/2019,SN17850
968,surface_snow_thickness,6,11/9/2019,SN17850
969,surface_snow_thickness,6,11/10/2019,SN17850
970,surface_snow_thickness,16,11/11/2019,SN17850
971,surface_snow_thickness,17,11/12/2019,SN17850
972,surface_snow_thickness,5,11/13/2019,SN17850
973,surface_snow_thickness,2,11/14/2019,SN17850
974,surface_snow_thickness,0,11/15/2019,SN17850
975,surface_snow_thickness,0,11/16/2019,SN17850
976,surface_snow_thickness,0,11/17/2019,SN17850
977,surface_snow_thickness,0,11/18/2019,SN17850
978,surface_snow_thickness,0,11/19/2019,SN17850
979,surface_snow_thickness,0,11/20/2019,SN17850
980,surface_snow_thickness,0,11/21/2019,SN17850
981,surface_snow_thickness,0,11/22/2019,SN17850
982,surface_snow_thickness,0,11/23/2019,SN17850
983,surface_snow_thickness,0,11/24/2019,SN17850
984,surface_snow_thickness,0,11/25/2019,SN17850
985,surface_snow_thickness,0,11/26/2019,SN17850
986,surface_snow_thickness,0,11/27/2019,SN17850
987,surface_snow_thickness,0,11/28/2019,SN17850
988,surface_snow_thickness,12,11/29/2019,SN17850
989,surface_snow_thickness,10,11/30/2019,SN17850
990,surface_snow_thickness,10,12/1/2019,SN17850
991,surface_snow_thickness,9,12/2/2019,SN17850
992,surface_snow_thickness,9,12/3/2019,SN17850
993,surface_snow_thickness,8,12/4/2019,SN17850
994,surface_snow_thickness,5,12/5/2019,SN17850
995,surface_snow_thickness,0,12/6/2019,SN17850
996,surface_snow_thickness,0,12/7/2019,SN17850
997,surface_snow_thickness,0,12/8/2019,SN17850
998,surface_snow_thickness,0,12/9/2019,SN17850
999,surface_snow_thickness,0,12/10/2019,SN17850
1000,surface_snow_thickness,0,12/11/2019,SN17850
1001,surface_snow_thickness,0,12/12/2019,SN17850
1002,surface_snow_thickness,0,12/13/2019,SN17850
1003,surface_snow_thickness,0,12/14/2019,SN17850
1004,surface_snow_thickness,0,12/15/2019,SN17850
1005,surface_snow_thickness,0,12/16/2019,SN17850
1006,surface_snow_thickness,0,12/17/2019,SN17850
1007,surface_snow_thickness,0,12/18/2019,SN17850
1008,surface_snow_thickness,0,12/19/2019,SN17850
1009,surface_snow_thickness,0,12/20/2019,SN17850
1010,surface_snow_thickness,0,12/21/2019,SN17850
1011,surface_snow_thickness,0,12/22/2019,SN17850
1012,surface_snow_thickness,0,12/23/2019,SN17850
1013,surface_snow_thickness,0,12/24/2019,SN17850
1014,surface_snow_thickness,0,12/25/2019,SN17850
1015,surface_snow_thickness,0,12/26/2019,SN17850
1016,surface_snow_thickness,0,12/27/2019,SN17850
1017,surface_snow_thickness,0,12/28/2019,SN17850
1018,surface_snow_thickness,0,12/29/2019,SN17850
1019,surface_snow_thickness,0,12/30/2019,SN17850
1020,surface_snow_thickness,0,12/31/2019,SN17850
1021,surface_snow_thickness,0,1/1/2020,SN17850
1022,surface_snow_thickness,0,1/2/2020,SN17850
1023,surface_snow_thickness,0,1/3/2020,SN17850
1024,surface_snow_thickness,0,1/4/2020,SN17850
1025,surface_snow_thickness,0,1/5/2020,SN17850
1026,surface_snow_thickness,0,1/6/2020,SN17850
1027,surface_snow_thickness,0,1/7/2020,SN17850
1028,surface_snow_thickness,0,1/8/2020,SN17850
1029,surface_snow_thickness,0,1/9/2020,SN17850
1030,surface_snow_thickness,0,1/10/2020,SN17850
1031,surface_snow_thickness,0,1/11/2020,SN17850
1032,surface_snow_thickness,0,1/12/2020,SN17850
1033,surface_snow_thickness,0,1/13/2020,SN17850
1034,surface_snow_thickness,0,1/14/2020,SN17850
1035,surface_snow_thickness,0,1/15/2020,SN17850
1036,surface_snow_thickness,0,1/16/2020,SN17850
1037,surface_snow_thickness,0,1/17/2020,SN17850
1038,surface_snow_thickness,0,1/18/2020,SN17850
1039,surface_snow_thickness,0,1/19/2020,SN17850
1040,surface_snow_thickness,0,1/20/2020,SN17850
1041,surface_snow_thickness,0,1/21/2020,SN17850
1042,surface_snow_thickness,0,1/22/2020,SN17850
1043,surface_snow_thickness,0,1/23/2020,SN17850
1044,surface_snow_thickness,0,1/24/2020,SN17850
1045,surface_snow_thickness,0,1/25/2020,SN17850
1046,surface_snow_thickness,0,1/26/2020,SN17850
1047,surface_snow_thickness,0,1/27/2020,SN17850
1048,surface_snow_thickness,0,1/28/2020,SN17850
1049,surface_snow_thickness,0,1/29/2020,SN17850
1050,surface_snow_thickness,0,1/30/2020,SN17850
1051,surface_snow_thickness,0,1/31/2020,SN17850
1052,surface_snow_thickness,0,2/1/2020,SN17850
1053,surface_snow_thickness,0,2/2/2020,SN17850
1054,surface_snow_thickness,0,2/3/2020,SN17850
1055,surface_snow_thickness,0,9/10/2020,SN17850
1056,surface_snow_thickness,0,9/11/2020,SN17850
1057,surface_snow_thickness,0,9/12/2020,SN17850
1058,surface_snow_thickness,0,9/13/2020,SN17850
1059,surface_snow_thickness,0,9/14/2020,SN17850
1060,surface_snow_thickness,0,9/16/2020,SN17850
1061,surface_snow_thickness,0,9/17/2020,SN17850
1062,surface_snow_thickness,0,9/18/2020,SN17850
1063,surface_snow_thickness,0,9/19/2020,SN17850
1064,surface_snow_thickness,0,9/20/2020,SN17850
1065,surface_snow_thickness,0,9/21/2020,SN17850
