mean_air_temperature_2m,min_air_temperature_2m,max_air_temperature_2m,relative_humidity,precipitation_mm,global_radiation_w_m2,JT10,JT20,evaporation_mm,month,day,ID,Station
15.1,13.0,18.3,88.8,0.7,12.3,16.2,15.3,1.9,7.0,21.0,31156,Saerheim
15.3,11.2,18.3,81.4,0.2,14.1,16.0,15.2,2.4,7.0,22.0,31157,Saerheim
17.5,14.4,21.6,87.6,0.0,13.9,16.7,15.5,2.3,7.0,23.0,31158,Saerheim
18.0,15.2,22.6,90.7,3.0,8.0,16.7,15.7,1.4,7.0,24.0,31159,Saerheim
17.6,14.1,20.8,84.6,0.4,22.9,17.6,16.1,3.7,7.0,25.0,31160,Saerheim
19.2,12.1,24.9,67.8,0.0,25.4,17.2,16.1,4.3,7.0,26.0,31161,Saerheim
25.7,19.0,31.1,46.7,0.0,25.1,17.8,16.5,5.6,7.0,27.0,31162,Saerheim
24.6,17.6,28.9,54.3,30.1,18.2,17.8,16.7,4.5,7.0,28.0,31163,Saerheim
18.4,14.7,21.8,70.5,2.1,21.7,16.9,16.4,4.0,7.0,29.0,31164,Saerheim
18.9,16.4,21.3,81.2,9.7,15.3,16.9,16.2,2.8,7.0,30.0,31165,Saerheim
19.1,14.7,21.2,84.0,7.3,7.6,17.2,16.4,1.5,7.0,31.0,31166,Saerheim
17.5,12.9,22.2,74.0,0.0,23.7,16.9,16.3,3.9,8.0,1.0,31167,Saerheim
17.5,15.1,20.5,82.3,1.5,9.4,16.9,16.3,1.6,8.0,2.0,31168,Saerheim
17.3,16.3,19.0,93.0,2.1,5.3,17.1,16.4,0.8,8.0,3.0,31169,Saerheim
15.7,13.2,18.0,90.5,1.1,6.6,16.7,16.3,1.1,8.0,4.0,31170,Saerheim
14.4,12.1,16.5,72.9,0.0,13.7,15.5,15.6,2.5,8.0,5.0,31171,Saerheim
15.2,12.4,19.3,85.3,3.7,8.6,15.5,15.3,1.3,8.0,6.0,31172,Saerheim
18.6,15.9,22.0,83.5,0.3,16.5,16.8,15.9,2.7,8.0,7.0,31173,Saerheim
17.4,13.3,19.4,83.8,13.0,4.5,16.5,16.1,0.9,8.0,8.0,31174,Saerheim
14.6,12.3,18.3,87.8,0.8,7.1,15.8,15.7,1.1,8.0,9.0,31175,Saerheim
13.4,11.7,15.8,85.7,32.8,8.6,14.7,15.0,1.3,8.0,10.0,31176,Saerheim
13.3,10.0,16.4,75.5,0.1,21.9,14.5,14.6,3.1,8.0,11.0,31177,Saerheim
13.3,9.9,16.6,75.6,1.0,22.7,14.7,14.6,3.1,8.0,12.0,31178,Saerheim
14.5,10.2,18.4,69.7,0.0,20.1,14.8,14.7,2.9,8.0,13.0,31179,Saerheim
15.2,10.9,18.7,73.2,0.0,22.3,15.0,14.8,3.3,8.0,14.0,31180,Saerheim
16.0,14.0,18.3,92.2,3.8,6.6,15.6,15.1,1.0,8.0,15.0,31181,Saerheim
15.6,12.4,17.1,94.3,33.0,4.3,15.9,15.4,0.6,8.0,16.0,31182,Saerheim
14.3,11.6,17.6,81.7,21.1,14.4,15.2,15.0,2.0,8.0,17.0,31183,Saerheim
14.5,13.1,16.5,86.8,11.0,4.3,15.1,15.0,0.7,8.0,18.0,31184,Saerheim
14.7,11.9,17.5,76.8,0.5,13.0,15.1,14.8,1.8,8.0,19.0,31185,Saerheim
13.0,10.8,15.7,75.3,0.0,17.5,14.5,14.7,2.5,8.0,20.0,31186,Saerheim
13.8,11.2,17.1,76.4,0.2,16.6,14.9,14.6,2.2,8.0,21.0,31187,Saerheim
15.1,12.2,17.2,93.8,16.2,2.5,15.1,14.9,0.4,8.0,22.0,31188,Saerheim
13.1,10.7,16.7,83.1,3.7,10.5,14.9,14.7,1.4,8.0,23.0,31189,Saerheim
11.5,9.5,14.1,87.2,10.1,13.4,14.8,14.7,1.6,8.0,24.0,31190,Saerheim
11.4,8.8,14.9,81.9,4.0,17.5,14.4,14.4,2.2,8.0,25.0,31191,Saerheim
11.7,9.1,15.1,74.7,2.4,15.1,14.3,14.3,2.1,8.0,26.0,31192,Saerheim
13.5,10.4,16.0,78.8,2.5,6.0,13.9,14.1,1.2,8.0,27.0,31193,Saerheim
14.0,12.1,17.0,86.5,4.0,12.1,14.7,14.2,1.6,8.0,28.0,31194,Saerheim
13.6,11.2,15.5,89.6,19.8,3.4,14.4,14.4,0.6,8.0,29.0,31195,Saerheim
12.6,9.5,15.8,81.5,0.0,18.2,13.9,14.0,2.4,8.0,30.0,31196,Saerheim
13.0,8.7,18.1,82.1,0.0,18.8,14.1,13.9,2.3,8.0,31.0,31197,Saerheim
13.2,10.0,17.1,82.1,0.0,14.4,14.2,14.1,1.8,9.0,1.0,31198,Saerheim
14.8,11.6,18.9,80.6,0.0,17.6,14.5,14.2,2.4,9.0,2.0,31199,Saerheim
15.2,11.6,19.9,80.1,0.0,16.1,14.8,14.4,2.2,9.0,3.0,31200,Saerheim
14.4,10.8,18.9,86.1,0.0,17.8,14.9,14.6,2.2,9.0,4.0,31201,Saerheim
14.0,11.9,17.3,88.0,0.0,13.1,15.0,14.6,1.6,9.0,5.0,31202,Saerheim
13.5,12.5,15.9,94.8,35.8,1.5,14.6,14.5,0.2,9.0,6.0,31203,Saerheim
15.4,12.3,20.3,81.3,19.8,6.1,14.4,14.3,1.0,9.0,7.0,31204,Saerheim
13.7,10.8,17.3,74.1,15.7,15.6,13.9,14.1,2.0,9.0,8.0,31205,Saerheim
12.6,8.4,16.6,86.6,19.3,5.1,13.3,13.7,0.8,9.0,9.0,31206,Saerheim
12.9,11.2,15.6,86.9,15.0,7.5,13.6,13.7,0.9,9.0,10.0,31207,Saerheim
12.9,11.2,15.5,85.0,16.1,6.4,13.5,13.7,1.0,9.0,11.0,31208,Saerheim
12.2,9.8,13.9,76.4,3.3,9.1,13.1,13.4,1.6,9.0,12.0,31209,Saerheim
12.0,9.8,14.7,77.1,0.7,9.2,12.8,13.1,1.3,9.0,13.0,31210,Saerheim
11.7,9.6,15.3,80.5,5.9,7.1,12.8,13.1,1.0,9.0,14.0,31211,Saerheim
11.0,8.6,13.9,74.4,1.8,11.8,12.5,12.9,1.6,9.0,15.0,31212,Saerheim
11.2,8.3,14.1,90.1,26.7,1.5,12.0,12.5,0.3,9.0,16.0,31213,Saerheim
12.2,8.7,14.7,85.1,1.5,5.9,12.4,12.5,0.8,9.0,17.0,31214,Saerheim
16.2,13.7,21.2,87.0,8.8,10.8,13.4,13.0,1.5,9.0,18.0,31215,Saerheim
14.9,12.7,17.0,85.5,2.4,8.4,13.8,13.4,1.2,9.0,19.0,31216,Saerheim
11.9,9.6,13.8,71.4,1.2,9.5,13.0,13.2,1.5,9.0,20.0,31217,Saerheim
11.2,8.4,15.6,87.4,33.7,4.9,12.5,12.8,1.1,9.0,21.0,31218,Saerheim
10.2,8.5,12.1,73.2,1.8,9.1,11.8,12.3,1.8,9.0,22.0,31219,Saerheim
8.2,5.8,10.9,80.8,16.3,7.7,11.2,11.8,1.1,9.0,23.0,31220,Saerheim
6.1,4.2,8.5,83.4,9.4,9.2,10.5,11.2,1.0,9.0,24.0,31221,Saerheim
9.0,4.8,12.7,83.7,4.9,5.9,10.3,10.9,0.7,9.0,25.0,31222,Saerheim
11.7,9.4,12.9,89.9,16.1,1.9,11.2,11.2,0.5,9.0,26.0,31223,Saerheim
10.2,7.1,13.1,85.3,3.7,1.7,11.1,11.3,0.5,9.0,27.0,31224,Saerheim
8.3,6.6,11.1,74.2,1.7,10.9,10.6,11.0,1.4,9.0,28.0,31225,Saerheim
9.3,6.9,11.1,86.2,6.6,3.7,10.5,10.9,0.6,9.0,29.0,31226,Saerheim
9.2,6.5,11.0,82.1,6.8,6.5,10.6,10.9,1.0,9.0,30.0,31227,Saerheim
2.3,-0.3,7.2,75.2,0.0,8.7,4.0,4.5,0.8,3.0,1.0,31228,Saerheim
3.1,-0.4,5.8,90.2,3.4,1.7,3.5,4.1,0.2,3.0,2.0,31229,Saerheim
5.8,4.7,7.1,90.4,9.0,2.3,4.5,4.4,0.3,3.0,3.0,31230,Saerheim
5.2,3.5,6.9,83.1,1.8,1.9,4.6,4.6,0.3,3.0,4.0,31231,Saerheim
3.6,2.1,5.6,91.5,2.2,3.4,4.6,4.7,0.3,3.0,5.0,31232,Saerheim
4.1,2.0,5.5,83.6,3.9,2.9,4.1,4.5,0.5,3.0,6.0,31233,Saerheim
6.0,3.3,7.3,89.2,8.3,2.2,4.6,4.6,0.3,3.0,7.0,31234,Saerheim
2.7,0.6,4.2,76.6,1.9,8.5,4.2,4.5,1.1,3.0,8.0,31235,Saerheim
3.3,1.7,4.6,91.4,12.8,1.9,3.9,4.3,0.3,3.0,9.0,31236,Saerheim
1.3,-1.4,4.2,56.7,0.0,11.7,3.5,4.0,1.3,3.0,10.0,31237,Saerheim
1.6,-1.7,5.3,72.2,0.6,8.6,3.0,3.6,0.8,3.0,11.0,31238,Saerheim
2.7,1.3,4.0,93.0,29.0,1.0,3.0,3.6,0.2,3.0,12.0,31239,Saerheim
4.1,1.7,7.9,80.6,0.0,8.8,3.3,3.6,0.9,3.0,13.0,31240,Saerheim
3.9,2.1,7.0,90.6,1.6,4.8,3.7,3.8,0.4,3.0,14.0,31241,Saerheim
3.3,2.2,4.7,94.6,6.8,3.9,3.9,4.0,0.3,3.0,15.0,31242,Saerheim
3.8,2.4,5.9,89.8,7.1,4.6,4.2,4.2,0.5,3.0,16.0,31243,Saerheim
3.4,1.8,5.3,84.7,6.5,5.2,3.9,4.2,0.8,3.0,17.0,31244,Saerheim
4.1,1.4,6.8,69.7,0.0,14.0,3.7,4.0,1.7,3.0,18.0,31245,Saerheim
3.6,-0.1,6.9,78.8,3.4,10.4,3.5,3.8,1.0,3.0,19.0,31246,Saerheim
6.6,4.7,8.7,92.3,3.4,10.3,4.7,4.3,1.0,3.0,20.0,31247,Saerheim
6.5,2.6,8.1,94.8,0.7,5.8,5.4,5.0,0.6,3.0,21.0,31248,Saerheim
5.4,1.7,6.9,84.1,7.7,2.8,4.6,4.7,0.5,3.0,22.0,31249,Saerheim
5.3,2.7,7.3,81.6,0.0,10.6,4.9,4.8,1.2,3.0,23.0,31250,Saerheim
4.3,1.9,7.4,90.2,1.9,7.2,4.7,4.8,0.7,3.0,24.0,31251,Saerheim
4.1,1.7,6.7,83.5,0.3,12.6,4.7,4.7,1.3,3.0,25.0,31252,Saerheim
4.8,2.7,6.6,91.6,5.7,3.8,4.9,4.8,0.4,3.0,26.0,31253,Saerheim
6.6,5.2,8.2,97.4,4.1,5.6,5.8,5.3,0.5,3.0,27.0,31254,Saerheim
7.4,6.3,11.0,93.4,1.3,6.7,6.4,5.9,0.7,3.0,28.0,31255,Saerheim
7.0,5.8,9.5,92.2,0.0,10.6,6.7,6.2,1.1,3.0,29.0,31256,Saerheim
5.2,2.0,6.4,91.1,4.0,5.4,6.6,6.4,0.6,3.0,30.0,31257,Saerheim
1.9,-0.2,4.4,72.3,1.1,15.5,5.4,5.7,1.7,3.0,31.0,31258,Saerheim
2.2,-1.3,6.3,66.5,0.1,14.4,4.5,5.1,1.6,4.0,1.0,31259,Saerheim
5.8,2.4,10.1,60.0,0.0,12.0,4.6,5.0,1.9,4.0,2.0,31260,Saerheim
7.7,5.5,11.4,62.4,0.2,9.3,5.3,5.2,1.4,4.0,3.0,31261,Saerheim
9.4,5.5,16.2,66.2,0.0,11.4,6.1,5.7,1.5,4.0,4.0,31262,Saerheim
10.0,5.5,14.9,61.5,0.0,10.3,6.2,5.9,1.4,4.0,5.0,31263,Saerheim
9.8,4.6,14.0,66.9,0.0,16.3,6.9,6.4,2.0,4.0,6.0,31264,Saerheim
5.6,1.7,8.9,87.7,0.0,17.9,6.7,6.5,1.7,4.0,7.0,31265,Saerheim
6.1,3.8,9.1,70.6,0.0,15.7,6.5,6.4,1.7,4.0,8.0,31266,Saerheim
3.3,0.5,5.5,64.0,0.0,8.7,5.5,6.0,0.9,4.0,9.0,31267,Saerheim
2.9,-1.1,6.7,60.9,0.0,18.4,5.1,5.5,1.8,4.0,10.0,31268,Saerheim
3.7,1.3,7.2,64.7,0.0,12.7,5.3,5.5,1.4,4.0,11.0,31269,Saerheim
3.8,-0.3,8.2,68.2,0.0,20.4,5.2,5.4,2.1,4.0,12.0,31270,Saerheim
4.6,0.4,9.8,56.7,0.0,20.6,5.2,5.4,2.3,4.0,13.0,31271,Saerheim
4.6,0.9,10.0,60.5,0.0,20.7,5.3,5.4,2.3,4.0,14.0,31272,Saerheim
5.1,0.1,11.7,63.2,0.0,21.2,5.5,5.6,2.4,4.0,15.0,31273,Saerheim
6.4,1.9,12.8,55.7,0.0,19.0,5.7,5.7,2.4,4.0,16.0,31274,Saerheim
9.5,3.3,14.7,44.3,0.0,20.9,6.0,5.9,3.2,4.0,17.0,31275,Saerheim
12.0,6.7,17.7,41.5,0.0,21.3,6.6,6.2,3.3,4.0,18.0,31276,Saerheim
12.4,7.6,17.5,43.6,0.0,22.0,7.1,6.7,3.4,4.0,19.0,31277,Saerheim
11.8,7.4,16.6,43.0,0.0,21.3,7.4,6.9,3.2,4.0,20.0,31278,Saerheim
12.1,8.4,16.7,47.1,0.0,20.3,7.8,7.4,3.3,4.0,21.0,31279,Saerheim
13.9,7.3,18.9,38.0,0.0,23.2,8.0,7.5,4.0,4.0,22.0,31280,Saerheim
14.9,11.3,18.9,36.6,0.0,22.9,8.4,7.8,4.4,4.0,23.0,31281,Saerheim
13.7,10.6,17.4,44.4,2.2,14.8,8.3,7.9,3.3,4.0,24.0,31282,Saerheim
13.9,9.7,18.9,64.4,1.5,14.9,8.8,8.2,2.7,4.0,25.0,31283,Saerheim
12.4,8.6,15.9,76.8,6.0,4.5,8.9,8.4,0.9,4.0,26.0,31284,Saerheim
9.3,7.9,12.4,94.1,20.4,5.9,8.9,8.5,0.7,4.0,27.0,31285,Saerheim
9.4,7.1,13.6,95.8,0.2,6.6,9.1,8.6,0.7,4.0,28.0,31286,Saerheim
13.0,8.6,17.2,70.9,0.0,22.3,10.0,9.1,3.3,4.0,29.0,31287,Saerheim
7.4,5.1,8.9,96.9,0.0,10.9,9.4,9.1,1.2,4.0,30.0,31288,Saerheim
7.0,6.0,8.5,95.4,0.3,5.2,9.0,8.9,0.6,5.0,1.0,31289,Saerheim
5.9,3.5,7.3,73.3,1.1,25.6,8.3,8.4,3.5,5.0,2.0,31290,Saerheim
3.4,0.3,6.5,75.8,1.5,18.1,7.1,7.6,2.2,5.0,3.0,31291,Saerheim
5.2,1.6,9.2,62.0,0.0,22.7,6.9,7.2,3.1,5.0,4.0,31292,Saerheim
4.9,2.8,6.9,76.4,2.2,12.5,6.7,7.1,1.7,5.0,5.0,31293,Saerheim
4.7,1.2,7.9,74.3,0.7,23.4,6.8,7.0,3.0,5.0,6.0,31294,Saerheim
4.8,1.6,7.2,70.7,0.3,23.7,6.9,7.0,2.9,5.0,7.0,31295,Saerheim
4.0,0.2,8.0,77.4,0.9,17.2,7.0,7.0,2.0,5.0,8.0,31296,Saerheim
5.4,2.3,7.8,87.0,8.2,5.2,7.1,7.2,0.7,5.0,9.0,31297,Saerheim
6.5,5.3,9.2,88.5,6.6,13.0,7.5,7.4,1.7,5.0,10.0,31298,Saerheim
6.4,4.2,8.6,73.5,0.0,25.5,7.6,7.4,3.4,5.0,11.0,31299,Saerheim
6.5,4.2,8.8,69.2,0.0,27.6,7.6,7.4,3.7,5.0,12.0,31300,Saerheim
7.0,4.7,10.0,70.7,0.1,26.7,8.2,7.7,3.4,5.0,13.0,31301,Saerheim
7.9,4.1,11.1,75.0,0.0,18.7,8.4,8.0,2.4,5.0,14.0,31302,Saerheim
9.5,6.2,13.6,83.3,0.0,26.4,9.3,8.6,3.4,5.0,15.0,31303,Saerheim
11.8,5.7,16.3,61.1,0.0,26.8,9.8,9.1,4.0,5.0,16.0,31304,Saerheim
15.1,9.4,23.2,46.9,0.0,23.7,10.3,9.5,4.1,5.0,17.0,31305,Saerheim
11.7,9.3,15.4,84.3,2.4,10.5,10.8,10.0,1.5,5.0,18.0,31306,Saerheim
13.8,8.9,18.1,82.1,0.0,22.9,11.4,10.4,3.3,5.0,19.0,31307,Saerheim
14.9,10.3,19.9,78.8,0.0,27.1,12.3,11.1,4.1,5.0,20.0,31308,Saerheim
11.3,8.9,16.4,92.6,0.0,16.0,12.0,11.2,2.2,5.0,21.0,31309,Saerheim
9.2,6.9,10.1,96.1,0.3,4.2,11.2,11.0,0.5,5.0,22.0,31310,Saerheim
8.4,7.1,9.2,95.4,26.2,3.8,10.1,10.3,0.6,5.0,23.0,31311,Saerheim
9.3,7.4,11.8,90.7,5.2,18.6,10.3,10.0,2.7,5.0,24.0,31312,Saerheim
9.0,7.8,10.6,91.2,0.9,8.6,10.4,10.2,1.3,5.0,25.0,31313,Saerheim
8.2,6.0,11.0,80.3,1.5,20.6,10.6,10.2,2.9,5.0,26.0,31314,Saerheim
8.0,5.3,10.3,75.6,0.0,25.4,10.5,10.3,3.7,5.0,27.0,31315,Saerheim
6.2,3.5,9.3,73.2,0.8,26.0,10.1,10.1,3.7,5.0,28.0,31316,Saerheim
7.0,3.2,10.8,77.5,4.7,19.1,10.0,10.0,2.8,5.0,29.0,31317,Saerheim
9.2,6.7,11.7,87.8,1.9,12.2,10.5,10.2,1.8,5.0,30.0,31318,Saerheim
8.7,5.5,11.9,71.4,3.1,25.4,10.8,10.4,3.6,5.0,31.0,31319,Saerheim
10.2,7.3,11.3,93.7,6.3,8.1,11.1,10.8,1.2,6.0,1.0,31320,Saerheim
12.5,9.3,16.7,84.1,1.9,9.6,11.2,10.9,1.6,6.0,2.0,31321,Saerheim
12.8,10.5,15.7,87.5,0.9,11.1,11.8,11.2,1.8,6.0,3.0,31322,Saerheim
13.0,9.6,16.8,76.7,0.0,21.3,11.9,11.4,3.5,6.0,4.0,31323,Saerheim
14.1,12.3,16.4,75.4,0.0,11.5,12.0,11.5,2.1,6.0,5.0,31324,Saerheim
15.2,9.9,25.7,83.8,9.7,17.3,12.7,11.8,3.0,6.0,6.0,31325,Saerheim
12.7,8.8,16.8,78.8,0.0,29.5,13.4,12.3,4.6,6.0,7.0,31326,Saerheim
12.8,9.7,16.5,82.5,13.6,13.1,13.0,12.5,2.2,6.0,8.0,31327,Saerheim
10.9,9.7,12.0,93.2,15.1,7.0,12.5,12.3,1.0,6.0,9.0,31328,Saerheim
11.9,9.3,15.2,84.4,0.0,28.2,13.3,12.4,4.2,6.0,10.0,31329,Saerheim
14.3,8.5,18.9,77.7,0.0,22.8,13.8,13.0,3.6,6.0,11.0,31330,Saerheim
14.2,11.9,16.7,79.6,12.9,5.7,13.8,13.2,1.0,6.0,12.0,31331,Saerheim
12.6,11.2,15.2,89.0,5.5,11.0,13.3,13.1,1.7,6.0,13.0,31332,Saerheim
14.4,11.5,17.1,74.2,0.4,18.4,13.2,12.9,3.4,6.0,14.0,31333,Saerheim
16.2,10.7,22.9,73.2,1.3,18.4,13.7,13.1,3.3,6.0,15.0,31334,Saerheim
14.0,10.2,17.7,86.2,0.9,23.4,14.5,13.6,3.6,6.0,16.0,31335,Saerheim
12.3,9.9,14.9,90.1,3.6,7.6,13.8,13.6,1.3,6.0,17.0,31336,Saerheim
13.8,10.4,17.4,88.2,10.4,21.3,14.1,13.4,3.4,6.0,18.0,31337,Saerheim
12.5,9.7,16.7,86.0,1.2,11.1,14.4,13.8,1.8,6.0,19.0,31338,Saerheim
12.4,9.9,15.7,90.7,0.5,11.6,14.3,13.8,1.8,6.0,20.0,31339,Saerheim
11.8,9.5,15.0,83.3,2.3,21.5,14.1,13.7,3.4,6.0,21.0,31340,Saerheim
12.4,9.2,15.6,75.1,2.2,24.8,14.0,13.5,4.1,6.0,22.0,31341,Saerheim
13.6,10.4,16.8,81.6,0.0,20.7,14.8,14.0,3.3,6.0,23.0,31342,Saerheim
14.6,11.6,18.5,80.3,2.5,7.7,14.7,14.2,1.4,6.0,24.0,31343,Saerheim
16.7,13.4,20.5,71.4,0.6,11.0,14.8,14.1,2.3,6.0,25.0,31344,Saerheim
12.7,11.1,14.8,87.6,0.5,11.5,14.8,14.3,2.0,6.0,26.0,31345,Saerheim
12.5,10.6,15.2,80.1,0.2,28.3,14.3,13.9,4.6,6.0,27.0,31346,Saerheim
12.3,9.7,15.0,85.8,0.0,28.2,14.3,13.9,4.6,6.0,28.0,31347,Saerheim
12.5,10.7,15.9,92.4,0.0,15.7,14.4,14.0,2.4,6.0,29.0,31348,Saerheim
14.2,11.1,18.9,88.3,0.0,7.2,14.1,14.0,1.3,6.0,30.0,31349,Saerheim
12.4,9.3,13.6,94.4,5.4,5.0,13.7,13.7,0.8,7.0,1.0,31350,Saerheim
9.9,8.0,12.2,75.0,2.5,23.7,12.5,13.0,3.8,7.0,2.0,31351,Saerheim
9.9,7.8,12.3,79.5,2.3,21.2,12.2,12.6,3.3,7.0,3.0,31352,Saerheim
10.5,8.6,12.0,90.5,14.5,10.3,12.3,12.5,1.5,7.0,4.0,31353,Saerheim
10.4,6.9,13.5,80.0,0.1,25.7,12.4,12.4,3.8,7.0,5.0,31354,Saerheim
11.1,8.8,14.2,86.3,4.2,18.0,12.9,12.8,2.8,7.0,6.0,31355,Saerheim
11.0,9.2,13.7,83.4,0.0,20.8,12.8,12.7,3.3,7.0,7.0,31356,Saerheim
11.2,9.2,13.9,82.0,0.0,18.6,12.8,12.8,3.0,7.0,8.0,31357,Saerheim
11.9,9.8,14.5,84.8,0.0,24.9,13.2,12.9,3.8,7.0,9.0,31358,Saerheim
12.4,9.1,16.2,85.2,0.0,29.3,13.8,13.2,4.4,7.0,10.0,31359,Saerheim
12.2,8.8,16.0,89.4,0.0,26.8,14.2,13.5,3.7,7.0,11.0,31360,Saerheim
12.4,8.5,16.5,90.1,0.0,27.1,15.1,14.1,4.0,7.0,12.0,31361,Saerheim
12.3,10.3,14.2,89.1,0.2,14.6,14.5,14.2,2.3,7.0,13.0,31362,Saerheim
11.6,9.8,14.4,81.2,0.7,24.1,13.9,13.8,3.9,7.0,14.0,31363,Saerheim
11.7,9.2,14.8,87.3,0.4,26.0,13.7,13.5,4.1,7.0,15.0,31364,Saerheim
12.3,10.1,15.4,88.4,0.0,26.4,14.2,13.7,4.0,7.0,16.0,31365,Saerheim
12.8,9.6,16.8,88.5,0.0,24.9,14.6,13.9,3.8,7.0,17.0,31366,Saerheim
14.7,12.1,16.5,88.9,8.8,8.1,14.4,14.2,1.5,7.0,18.0,31367,Saerheim
15.0,10.5,19.1,86.2,13.5,26.6,14.5,14.0,4.3,7.0,19.0,31368,Saerheim
14.8,12.8,15.7,88.7,9.5,5.4,14.5,14.3,1.0,7.0,20.0,31369,Saerheim
14.0,11.2,15.5,92.1,10.1,8.6,14.5,14.2,1.3,7.0,21.0,31370,Saerheim
14.6,10.8,16.4,95.7,3.1,5.1,14.3,14.1,0.8,7.0,22.0,31371,Saerheim
17.8,14.8,22.2,91.1,0.1,22.8,15.5,14.5,3.8,7.0,23.0,31372,Saerheim
19.6,13.9,25.1,80.5,0.0,21.3,16.1,15.3,3.6,7.0,24.0,31373,Saerheim
21.7,17.9,23.9,78.7,0.0,26.6,17.2,15.9,4.8,7.0,25.0,31374,Saerheim
24.6,18.0,29.6,62.0,0.0,25.7,17.5,16.4,5.0,7.0,26.0,31375,Saerheim
23.1,19.6,27.7,66.2,0.0,23.4,17.7,16.6,4.3,7.0,27.0,31376,Saerheim
21.3,17.9,28.3,75.1,3.2,13.2,17.6,16.7,2.4,7.0,28.0,31377,Saerheim
21.6,17.2,26.5,78.0,1.3,22.7,17.8,16.8,3.9,7.0,29.0,31378,Saerheim
16.8,14.1,18.4,95.5,30.6,4.4,17.6,17.1,0.7,7.0,30.0,31379,Saerheim
15.0,12.3,19.2,82.9,45.3,7.8,15.7,16.1,1.3,7.0,31.0,31380,Saerheim
16.4,14.4,19.3,80.5,0.0,11.8,16.1,15.9,1.9,8.0,1.0,31381,Saerheim
16.1,13.8,18.6,88.7,0.0,15.8,16.3,15.9,2.4,8.0,2.0,31382,Saerheim
15.8,14.1,17.7,89.0,0.0,9.7,16.4,16.0,1.5,8.0,3.0,31383,Saerheim
15.3,14.2,16.9,80.0,0.1,13.6,16.3,16.0,2.2,8.0,4.0,31384,Saerheim
15.7,13.7,19.0,79.4,4.0,17.1,16.3,16.0,2.7,8.0,5.0,31385,Saerheim
16.0,13.8,18.8,90.8,7.5,9.7,16.3,16.0,1.5,8.0,6.0,31386,Saerheim
15.8,13.0,19.5,88.0,9.8,12.8,16.1,15.9,1.8,8.0,7.0,31387,Saerheim
15.6,12.9,18.9,86.1,0.9,18.6,16.1,15.9,2.7,8.0,8.0,31388,Saerheim
16.1,12.2,20.5,81.9,1.2,17.0,16.2,15.9,2.7,8.0,9.0,31389,Saerheim
17.1,14.9,20.0,87.0,20.3,10.5,16.1,15.9,1.9,8.0,10.0,31390,Saerheim
16.1,14.9,17.3,94.5,6.5,5.3,16.3,16.0,0.8,8.0,11.0,31391,Saerheim
14.0,11.3,16.1,92.2,17.8,4.8,15.8,15.8,0.7,8.0,12.0,31392,Saerheim
13.1,11.0,15.3,71.9,0.1,17.0,14.9,15.2,2.8,8.0,13.0,31393,Saerheim
12.8,9.8,16.1,77.7,0.9,19.9,14.5,14.8,2.7,8.0,14.0,31394,Saerheim
13.7,9.1,17.8,80.5,7.6,10.3,14.2,14.6,1.6,8.0,15.0,31395,Saerheim
14.3,11.9,17.1,79.2,0.6,14.6,14.5,14.6,2.1,8.0,16.0,31396,Saerheim
15.2,12.5,18.0,90.4,13.8,9.4,14.9,14.8,1.3,8.0,17.0,31397,Saerheim
14.7,12.1,17.6,86.0,6.2,12.8,14.7,14.8,1.7,8.0,18.0,31398,Saerheim
14.9,13.1,17.4,85.3,6.2,15.5,14.9,14.8,2.2,8.0,19.0,31399,Saerheim
13.8,11.5,15.8,84.6,2.7,12.2,14.9,14.9,1.7,8.0,20.0,31400,Saerheim
13.3,10.6,16.2,77.9,0.9,16.0,14.7,14.8,2.2,8.0,21.0,31401,Saerheim
14.5,12.7,17.1,89.3,25.2,10.9,14.9,14.9,1.6,8.0,22.0,31402,Saerheim
15.9,14.8,18.0,91.5,0.8,9.6,15.4,15.1,1.3,8.0,23.0,31403,Saerheim
17.3,13.4,21.0,83.4,0.0,15.9,15.8,15.4,2.3,8.0,24.0,31404,Saerheim
19.3,14.8,23.8,75.3,0.0,18.6,16.1,15.7,2.9,8.0,25.0,31405,Saerheim
20.5,15.8,25.3,66.9,0.0,19.5,16.4,15.9,3.2,8.0,26.0,31406,Saerheim
21.0,16.2,24.6,68.4,0.0,19.5,16.6,16.1,3.2,8.0,27.0,31407,Saerheim
21.2,17.9,24.8,73.7,13.6,14.3,17.0,16.4,2.6,8.0,28.0,31408,Saerheim
15.8,14.5,17.9,86.3,1.1,13.3,16.8,16.5,1.9,8.0,29.0,31409,Saerheim
16.2,15.3,16.8,89.1,8.4,3.5,16.0,16.0,0.7,8.0,30.0,31410,Saerheim
16.8,14.8,18.6,88.0,9.9,8.2,15.7,15.8,1.3,8.0,31.0,31411,Saerheim
12.8,10.3,16.2,83.2,13.5,12.8,15.1,15.4,1.9,9.0,1.0,31412,Saerheim
11.4,8.7,14.2,80.5,9.8,13.3,14.3,14.8,1.7,9.0,2.0,31413,Saerheim
12.7,9.6,14.5,80.1,5.6,15.3,14.1,14.5,2.1,9.0,3.0,31414,Saerheim
12.1,9.9,14.8,88.9,31.8,3.7,13.6,14.1,0.6,9.0,4.0,31415,Saerheim
10.4,8.8,12.4,80.0,21.2,7.9,12.7,13.5,1.3,9.0,5.0,31416,Saerheim
11.2,8.3,15.1,90.2,17.4,7.6,12.6,13.1,0.9,9.0,6.0,31417,Saerheim
