,time,instant_air_temperature,instant_air_pressure_at_sea_level,instant_relative_humidity,next_6_hours_air_temperature_max,next_6_hours_air_temperature_min,next_6_hours_precipitation_amount
50,2024-05-05T23:00:00Z,9.5,1009.6,91.7,9.1,7.2,1.2
51,2024-05-06T00:00:00Z,9.1,1009.9,93.2,8.6,7.2,1.2
52,2024-05-06T01:00:00Z,8.6,1010.2,92.6,,,
53,2024-05-06T02:00:00Z,8.0,1010.5,93.0,,,
54,2024-05-06T03:00:00Z,7.6,1010.7,92.9,,,
55,2024-05-06T04:00:00Z,7.4,1011.0,93.1,,,
56,2024-05-06T05:00:00Z,7.2,1011.4,93.0,,,
57,2024-05-06T06:00:00Z,7.3,1011.9,91.4,13.6,8.6,0.0
58,2024-05-06T12:00:00Z,13.6,1013.0,50.5,13.6,12.9,0.0
59,2024-05-06T18:00:00Z,13.3,1014.4,63.9,13.3,7.9,0.0
60,2024-05-07T00:00:00Z,8.0,1018.4,68.9,8.4,6.4,0.0
61,2024-05-07T06:00:00Z,8.4,1021.0,68.7,13.6,8.4,0.0
62,2024-05-07T12:00:00Z,13.6,1021.3,55.9,13.6,11.7,0.0
63,2024-05-07T18:00:00Z,11.7,1021.6,67.7,11.7,7.4,0.0
64,2024-05-08T00:00:00Z,7.7,1022.1,85.7,9.9,6.1,0.0
65,2024-05-08T06:00:00Z,9.9,1024.1,84.9,14.2,9.9,0.0
66,2024-05-08T12:00:00Z,14.2,1024.2,51.7,14.2,11.8,0.0
67,2024-05-08T18:00:00Z,11.8,1023.9,74.2,11.8,7.4,0.0
68,2024-05-09T00:00:00Z,7.5,1024.5,86.3,9.2,6.3,0.0
69,2024-05-09T06:00:00Z,9.2,1022.5,82.1,13.6,9.2,0.0
70,2024-05-09T12:00:00Z,13.6,1020.7,58.5,13.6,11.8,0.0
71,2024-05-09T18:00:00Z,12.0,1017.8,77.3,12.0,7.8,0.0
72,2024-05-10T00:00:00Z,7.8,1017.0,86.5,9.6,6.3,0.0
73,2024-05-10T06:00:00Z,9.6,1018.6,71.5,16.3,9.6,0.0
74,2024-05-10T12:00:00Z,16.3,1017.6,53.2,16.3,13.1,0.0
75,2024-05-10T18:00:00Z,13.3,1015.4,53.2,13.3,6.4,0.0
76,2024-05-11T00:00:00Z,6.8,1018.2,66.4,7.2,4.8,0.0
77,2024-05-11T06:00:00Z,7.2,1018.0,58.4,13.2,7.2,0.0
78,2024-05-11T12:00:00Z,13.2,1018.0,37.1,13.2,12.7,0.0
79,2024-05-11T18:00:00Z,12.7,1017.7,57.7,12.7,6.6,0.0
80,2024-05-12T00:00:00Z,6.8,1020.1,68.2,10.4,5.5,0.0
81,2024-05-12T06:00:00Z,10.4,1021.6,63.2,13.6,9.1,0.0
82,2024-05-12T12:00:00Z,13.6,1021.2,40.1,13.6,13.0,0.0
83,2024-05-12T18:00:00Z,13.0,1020.0,51.6,13.0,6.7,0.0
84,2024-05-13T00:00:00Z,7.0,1022.4,79.8,9.8,5.9,0.0
85,2024-05-13T06:00:00Z,9.8,1021.2,66.9,14.0,9.4,0.0
86,2024-05-13T12:00:00Z,14.0,1021.5,40.7,14.0,13.6,0.0
87,2024-05-13T18:00:00Z,13.7,1018.1,60.2,,,
