Year,Month,Day,LT,LTmin,LTmax,RF,LP,NB,FD,VH,VHmax,VR,FLUXS,FLUXM,JT2,JT5,JT10,JT20,JT50,JT100,GLOB,DIFF,Bal,UV,Bl,Gr,RE,Ir,PAR,Alb,GrMin,Synlig,SD,SDman,NBman,NB2,SDmast
2000,6,14,13.5154171,7.760000229,18.25,,998.2984619,0,5,5.024430752,8.829999924,SW,0.039705601,0.459555537,13.25659752,13.14791679,13.54104137,13.00722218,12.47041702,9.993541718,23.46267509,8.767150879,12.26951027,4.806239605,12.92466259,22.84152794,6.049191475,53.37837982,50.21258163,0.240324169,,,,,,,
2000,6,15,11.67717361,3.825999975,16.03000069,,998.2629395,0.5,3.400000095,3.068048477,6.008999825,V,0.08063218,0.933242798,12.86381912,12.78298569,13.58368015,12.71180534,12.34013844,10.0672226,22.49562645,8.151909828,11.64968204,4.880583286,12.93944645,22.90799904,6.081795216,53.19017792,48.5592804,0.227168113,,,,,,,
2000,6,16,12.26300716,5.804999828,16.76000023,,1005.468079,0,3.799999952,3.323520899,6.176000118,N,0.155114993,1.795312285,12.84555531,12.78486156,13.22333336,12.60527802,12.21972179,10.12229156,20.68013573,11.0303688,10.83935928,4.942572594,13.10242462,23.14358521,5.551866531,53.259552,44.48594666,0.230485067,,,,,,,
2000,6,17,11.24843788,4.419000149,14.93000031,,1013.529175,0,3.599999905,3.032986164,8.079999924,S,0.309294313,3.579795361,13.46548653,13.05763912,13.35319424,12.59812546,12.14944458,10.16180515,26.50568199,6.561251163,14.68603802,4.729336262,12.97090054,23.80406952,5.112680435,53.38301086,57.51046753,0.219229296,,,,,,,
2000,6,18,11.57645798,9.409999847,15.02999973,,1009.606934,0.800000012,1.399999976,3.663249969,6.592999935,S,0.037738506,0.436788291,13.17138863,13.05125046,13.39645863,12.77243042,12.16722202,10.20263863,10.23890114,7.46289587,5.430529594,5.466258049,13.10750771,22.99442291,8.368862152,50.06294632,22.84782982,0.242698431,,,,,,,
2000,6,19,13.47958374,10.15999985,16.29999924,,1002.859192,0.100000001,1.600000024,4.517736435,8,S,0.459745795,5.321132183,14.14201355,13.64541626,13.8862505,12.82944489,12.17083359,10.1825695,14.22548866,11.0505352,8.827756882,5.271294117,13.61007977,23.30279732,6.23100996,51.58482361,31.11209679,0.222948596,,,,,,,
2000,6,20,17.41875076,12.60999966,23.92000008,,999.0678711,0,2.200000048,1.931270838,4.528999805,SW,1.449468851,16.77626038,17.60437584,16.29236031,16.07437515,13.87958336,12.26201344,10.21347237,23.66402435,7.575272083,14.2026825,4.472883224,13.65001965,24.55580711,5.302680969,52.01861191,52.23292923,0.205749258,,,,,,,
2000,6,21,16.99159813,14.52000046,19.54999924,96.81458282,997.4683228,6.199999809,0.600000024,2.597180605,5.750999928,SE,0.70432204,8.151874542,16.94666672,16.30541611,16.40909767,14.84395885,12.72083282,10.21659756,7.460225582,6.382755756,4.302694798,5.612959385,14.10772514,23.8342762,7.359704494,49.08533478,16.78160667,0.20835425,,,,,,,
2000,6,22,15.08131981,11.96000004,18.23999977,87.14069366,995.4358521,0,2.799999952,4.537353992,7.320000172,S,0.507629395,5.875339985,16.65166664,16.15250015,16.16388893,14.94965267,13.05479145,10.31979179,16.42285347,10.3238306,9.576702118,5.492220879,13.1610899,24.10413742,6.453829765,50.78872299,36.06875992,0.223499432,,,,,,,
2000,6,23,13.58840275,11.35999966,16.55999947,93.23194122,995.0498657,3.900000095,1.5,4.052721977,6.683000088,S,0.214716002,2.485138893,15.38687515,15.13979149,15.36298561,14.57618046,13.25555611,10.44173622,12.57581902,9.584367752,7.271625996,5.727439404,12.93126774,24.21779251,7.344487667,49.77901077,27.74775314,0.219050631,,,,,,,
2000,6,24,13.5041666,8.829999924,16.71999931,86.83020782,995.2178955,6.5,1.899999976,2.868284702,5.238999844,SE,0.426455706,4.935830116,15.72458363,15.35243034,15.69951439,14.52131939,13.29930592,10.61152744,15.6876297,11.00397205,9.253596306,5.618806362,13.51880455,24.16034126,6.526045322,50.1760025,34.53194427,0.218019158,,,,,,,
2000,6,25,12.76263905,6.704999924,15.81000042,91.03819275,996.2394409,2.299999952,0.899999976,2.092041731,3.901000023,N,0.205236301,2.375420094,14.98451424,14.75013924,15.17437553,14.28986168,13.34451389,10.72881985,12.84539032,10.5219698,7.63833952,5.752075195,14.20851517,23.84983253,6.359933376,49.82963943,28.58649635,0.186085284,,,,,,,
2000,6,26,11.2385416,9.569999695,12.77000046,95.27430725,996.2494507,5.800000191,0.699999988,3.510097265,5.250999928,N,-0.167856306,-1.94278121,14.11104202,14.26631927,14.81868076,14.17805576,13.35999966,10.83673573,5.304831505,4.701874733,3.084930658,6.655868053,14.67864513,24.8343544,6.788175583,47.04295349,12.03983498,0.182732314,,,,,,,
2000,6,27,11.03263855,7.940000057,15.10000038,66.63548279,996.5080566,2.5,2.400000095,3.710819483,6.755000114,N,-0.081882894,-0.94771874,13.47138882,13.53027725,13.76034737,13.51409721,13.27993011,10.88749981,15.43664551,8.347342491,8.956064224,5.367315292,14.02902603,22.67906952,5.475958824,52.44862747,34.04515076,0.20574154,,,,,,,
2000,6,28,11.36555576,8.130000114,15.56999969,79.39326477,997.7034302,0,1.5,2.458604097,4.34499979,NW,0.170858696,1.977531195,13.77583313,13.59625053,13.72729206,13.30000019,13.14743042,10.93715286,13.23703098,9.326080322,8.009173393,5.385540962,13.22693634,23.25951958,7.896776199,50.23122787,29.31153488,0.226960137,,,,,,,
2000,6,29,14.40944481,10.75,18.30999947,80.22909546,1001.507263,1.899999976,1.299999952,2.148104191,4.02699995,N,0.587864101,6.803982735,15.36388874,14.8747921,15.09694481,13.84743023,13.06680584,10.94715309,15.11267185,11.13785839,8.95982933,5.39798975,14.06983376,24.28741646,5.586299896,50.65845871,33.16989136,0.195050538,,,,,,,
2000,6,30,18.1121521,13.61999989,23.10000038,84.53833771,994.2219238,4.800000191,0.600000024,3.369527817,5.328000069,N,0.778816819,9.014082909,16.27000046,15.73798561,15.95402813,14.46215248,13.15715313,10.98076344,10.63577747,7.937687874,6.633063793,5.566211224,14.39000893,23.68259239,7.627292156,48.73389435,24.05031586,0.218939528,,,,,,,
2000,7,1,16.44458389,10.96000004,19,78.19423676,997.7392578,0.300000012,1.899999976,1.903062463,3.944000006,E,0.992648721,11.48898983,17.77090263,17.08250046,17.51597214,15.32180595,13.40777779,10.99638844,17.91939354,12.60949993,10.92012882,5.407050133,13.79501534,23.7478981,7.364875317,49.68515778,39.75577927,0.224787757,,,,,,,
2000,7,2,17.05277824,10.60999966,21.97999954,75.3649292,1000.637024,0.200000003,2.400000095,1.766749978,4.000999928,SW,0.952758312,11.02729511,18.19166756,17.45215225,17.81715202,15.78020859,13.74618053,11.07451439,22.69153595,7.119879723,12.97639561,4.843057632,13.29142284,23.22369576,7.255116463,51.38670349,50.35446167,0.22129187,,,,,,,
2000,7,3,16.59375,9.829999924,22.12999916,77.82382202,997.932251,0,3.5,2.976152897,7.139999866,S,0.696043193,8.056055069,18.18666649,17.61638832,17.87791634,16.21326447,14.09493065,11.18048573,25.00053024,6.93282938,14.92670918,4.824862957,13.38906956,24.21512794,5.935503006,51.63543701,54.81084061,0.218764737,,,,,,,
2000,7,4,16.19812393,11.34000015,20.55999947,79.53534698,996.1472778,0,3.200000048,2.627777815,6.440999985,S,0.696920156,8.066205025,18.33152771,17.76381874,18.0002079,16.39479065,14.35124969,11.30888939,24.2452507,6.49522686,14.44411755,4.87262249,13.35890675,24.72879982,5.462279797,51.57739258,53.05078125,0.220377997,,,,,,,
2000,7,5,16.09986115,9.920000076,22.80999947,82.3758316,996.3721313,0,2.5,1.50015974,4.632999897,E,0.633866072,7.336413383,18.37145805,17.84368134,17.91256905,16.55041695,14.56756973,11.45993042,20.9187336,11.69767094,12.33794975,5.048327923,13.87619495,23.85572815,6.266210079,50.95353699,46.47555542,0.21639967,,,,,,,
2000,7,6,13.99020863,11.06999969,15.68000031,91.37569427,997.9384766,0,2.099999905,2.361993074,4.68900013,SE,0.015366904,0.177857667,16.70145798,16.60562515,17.0494442,16.29527855,14.77750015,11.61263847,10.17933178,8.723294258,5.812205791,5.885325432,13.60674381,23.06837273,7.283717155,50.15584183,22.35115433,0.233583599,,,,,,,
2000,7,7,13.80423641,10.97999954,17.06999969,79.94194794,994.5057373,2.599999905,1.899999976,2.521729231,4.623000145,N,0.267282903,3.093552113,16.83840179,16.53826332,16.86569405,15.85833359,14.77250004,11.76944447,14.54108047,10.53759861,8.546768188,5.6658988,14.18256283,24.21972275,4.913796902,51.01802063,31.7856617,0.204965144,,,,,,,
2000,7,8,12.26868057,8.329999924,16.36000061,73.67375183,992.6796265,10,2.700000048,2.270736217,4.897999763,NW,0.163482606,1.89215982,16.42284775,16.21791649,16.83854103,15.6695137,14.70631981,11.80256939,20.21962166,11.16067982,11.49476624,5.280190468,13.87524796,23.19675064,5.130342484,52.51746368,44.06299973,0.218143925,,,,,,,
2000,7,9,11.81333351,7.059999943,16.22999954,78.03756714,987.8158569,0.800000012,2.400000095,2.015090227,4.452000141,SE,0.160377905,1.856225848,16.17152786,15.93020821,16.48513794,15.47638893,14.66305542,11.91638851,19.93767548,8.0262537,10.84010506,5.155979633,13.95664024,23.22837448,5.590823174,52.06818008,43.70735931,0.227938429,,,,,,,
2000,7,10,11.93090248,7.360000134,15.32999992,94.91874695,985.3687744,11.59999847,1.899999976,2.096874952,3.595999956,NE,-0.090505198,-1.047513843,15.19180584,15.13305569,15.62770844,15.09069443,14.60138893,11.99444389,9.6196661,8.297582626,5.3998456,5.915126801,13.81311798,24.15911102,7.176537037,48.93611145,21.44070435,0.217792168,,,,,,,
2000,7,11,13.46979141,11.18000031,17.15999985,95.22097015,984.6525879,12.30000019,0.600000024,2.150152683,5.727000237,NE,0.260402083,3.013913155,15.74541664,15.48291683,15.65486145,15.01277733,14.44611168,12.02715302,9.534729004,7.817882538,5.280763149,6.011258125,14.81567574,24.54327583,5.746685505,48.88310242,21.3090229,0.22457476,,,,,,,
2000,7,12,15.33847237,10.89000034,19.65999985,81.06993103,987.6553345,0,2.200000048,1.586888909,4.171000004,SW,0.7621122,8.820743561,17.20937538,16.61715317,16.54062462,15.38597202,14.40062523,12.07923603,22.76244926,7.615157604,13.07633114,5.000266552,13.54431915,24.22868156,6.241209507,50.98552322,50.40598679,0.234813854,,,,,,,
2000,7,13,14.99138832,9.739999771,18.18000031,80.15132141,984.7103271,0,2.5,1.943708301,4.627999783,N,0.315384597,3.650284767,16.6455555,16.37576485,16.84222221,15.74250031,14.5263195,12.08631897,14.40975189,11.49374294,8.611595154,5.544566154,14.43057537,24.20942497,5.822606087,49.99282074,32.13669968,0.210987464,,,,,,,
2000,7,14,13.5427084,9.670000076,15.90999985,82.17416382,983.9969482,0,1.899999976,1.403194427,3.056999922,N,0.190889105,2.209364653,16.16423607,16.01506996,16.36083412,15.6070137,14.63958359,11.92548561,10.18727589,8.957906723,5.552065372,6.023579121,14.19669056,24.16770554,7.035260201,48.57676315,22.8496685,0.207009166,,,,,,,
2000,7,15,15.61118031,11.85000038,18.60000038,77.53333282,993.1779175,0,2.299999952,1.815500021,4.058000088,N,0.527002513,6.099565983,16.81409645,16.44472122,16.68972206,15.65583324,14.64743042,11.94513893,13.62397957,9.984241486,7.955361843,5.425199032,14.18477631,23.05790901,6.065860748,51.26625824,29.79629707,0.214679018,,,,,,,
2000,7,16,14.79881954,13.53999996,16.36000061,81.97083282,996.8262939,0.899999976,1.100000381,2.46250701,4.18900013,N,0.046303492,0.535920084,15.91250038,15.8840971,16.17354202,15.62361145,14.74416637,12.00111103,5.783246994,5.125560284,2.972407341,6.773620605,14.82809925,24.96434021,7.264814854,46.16912079,13.51726246,0.18354018,,,,,,,
2000,7,17,15.04347229,12.18999958,18.89999962,89.15992737,998.8648682,4,1.100000024,1.841013908,3.851999998,NW,0.499916106,5.786066055,16.56458282,16.17708397,16.21194458,15.44194412,14.74034691,12.03687477,11.3856535,9.69071579,6.904713154,5.83766222,13.82095718,23.70882034,7.475705147,49.15685272,25.12815094,0.218048036,,,,,,,
2000,7,18,16.6380558,14.02000046,21.14999962,89.36562347,995.9572754,0.400000006,1.200000048,1.87519443,5.152999878,NW,0.720435619,8.338375092,17.77381897,17.21451378,17.27944374,16.02826309,14.75527763,12.06756973,15.15989208,10.27393341,8.94075489,5.53572464,14.02930546,24.85139275,6.11563158,49.46794891,34.35255814,0.220238715,,,,,,,
2000,7,19,17.30632019,13.06999969,20.65999985,79.13298798,992.5328369,0,2.200000048,2.220000029,3.825000048,NW,0.49556458,5.735701561,17.76083374,17.32173538,17.42604065,16.36840248,14.95597267,12.12555504,10.66915321,9.161979675,6.285039425,5.979534149,14.32130051,24.34652138,6.629443645,48.72320175,23.86352539,0.214233279,,,,,,,
2000,7,20,16.67451286,14.10000038,19.51000023,66.86042023,998.7036133,0,3.900000095,3.636354208,6.730999947,N,0.359469295,4.160524368,17.58770752,17.2814579,17.31965256,16.46875,15.12013912,12.21826363,16.20611763,11.7180481,10.00442505,5.539981842,13.66485023,24.05762482,6.554905415,50.18263626,35.86640549,0.217805773,,,,,,,
2000,7,21,15.5977087,12.48999977,19.70999908,78.33055878,1008.846558,0,2.5,3.217812538,5.328999996,N,0.144619808,1.673840284,16.89784813,16.71673584,16.80423546,16.24236107,15.21465302,12.28611088,11.14579105,8.315389633,6.327682018,5.723308563,13.69802952,23.72738266,7.644927502,49.20635223,25.1764698,0.243021622,,,,,,,
2000,7,22,18.19486046,9.539999962,25.52000046,69.99201202,1008.976379,0,3.099999905,1.311687469,3.375999928,N,0.879100204,10.17477131,18.2504158,17.57909775,17.37020874,16.30326462,15.17798615,12.37256908,23.67642403,5.891437054,13.80639076,4.730249405,13.08430958,24.07204437,6.421842098,51.69155121,53.03218079,0.23651652,,,,,,,
2000,7,23,16.86756897,10.98999977,22.89999962,73.56346893,1003.143738,0.400000006,2.299999952,2.282305479,4.893000126,NW,0.24547258,2.841117859,17.56673622,17.28451347,17.32361031,16.6483326,15.29784775,12.38604164,14.23649597,6.644741058,8.101622581,5.34405756,14.59515381,23.53800201,5.25139904,51.27138519,32.03367233,0.208128437,,,,,,,
2000,7,24,16.73666573,14.97999954,19.69000053,89.64583588,998.765686,0.699999988,1.299999952,2.532111168,4.906000137,N,0.300174922,3.474246502,17.62215233,17.29833412,17.31388855,16.56701469,15.41923618,12.46215248,6.967796803,6.092978477,4.324021339,6.454984665,14.94016838,25.09526634,6.615450859,46.89413071,16.08094597,0.21563755,,,,,,,
2000,7,25,17.72673607,15.61999989,21.03000069,85.85472107,998.4349365,1.700000048,1.200000048,2.287340164,5.120999813,NE,0.591109157,6.841541767,18.25138855,17.78430557,17.68000031,16.71270752,15.4727087,12.54055595,11.6147089,9.636334419,7.028741837,5.837498188,14.20883656,24.60831261,6.503976345,48.84137726,26.25764847,0.218699142,,,,,,,
2000,7,26,12.84062481,10.5,15.48999977,99.54792023,998.4440308,18.20000076,0.200000003,3.005597353,4.927000046,N,-0.180078,-2.084236145,16.50298691,16.6301384,16.98604202,16.55062485,15.55138874,12.59812546,4.230044842,3.75933075,2.149595976,7.239057541,15.55215073,25.74301529,7.602118969,43.86365891,10.22467422,0.192000926,,,,,,,
2000,7,27,12.15680504,10.52000046,13.85999966,100,1001.563904,18.5,0.400000006,2.078069448,3.08100009,N,-0.160384506,-1.856302023,15.41458321,15.48888874,15.69451427,15.6588192,15.48368073,12.62326431,4.424886227,3.938475132,2.302930832,7.37906456,16.05735207,26.64914703,7.49981451,42.41462326,10.75704384,0.197241962,,,,,,,
2000,7,28,15.71291637,9.199999809,21.94000053,68.78527832,1000.779419,0,0,1.810236096,3.519000053,NE,0.744691253,8.619111061,17.21465302,16.76215172,16.57256889,15.80715275,15.25479126,12.70659733,24.85588646,4.161879539,14.05059338,4.817829609,13.08336067,24.64845276,4.852375984,52.59798431,54.20886612,0.257212341,,,,,,,
2000,7,29,16.16859055,6.43200016,23.29000092,72.70500183,1000.376709,0,0.5,1.302124977,3.714999914,V,0.363158405,4.203222275,16.93979263,16.59381866,16.64375114,16.02583313,15.28409767,12.73902798,22.07868195,6.350954533,12.42234612,4.85011816,13.10991955,24.25946808,5.569803238,52.21068954,49.11061478,0.223673806,,,,,,,
2000,7,30,17.48076439,9.899999619,24.20000076,76.87124634,1000.455811,0,3.099999905,2.150715351,5.552000046,SW,0.576510012,6.672569275,17.69423676,17.20819473,17.14715195,16.3332634,15.35611153,12.75361156,23.12730026,4.676325321,13.16188622,4.730025291,13.57380009,24.62945747,4.956293106,52.11042404,51.02615356,0.230107114,,,,,,,
2000,7,31,17.47062492,13.42000008,22.11000061,79.98208618,1002.75,0,3.099999905,1.931694508,5.494999886,SE,0.772555172,8.94161129,18.84638977,18.2677784,18.12597275,16.9950695,15.52263927,12.7854166,22.93733025,5.157206059,12.79671288,4.788790226,13.18709946,24.6033802,5.284178734,52.13655472,50.90705109,0.235605076,,,,,,,
2000,8,1,16.44465256,12.32999992,21.18000031,83.17388916,1002.35553,0,2.400000095,1.621708393,4.794000149,S,0.431715935,4.996711731,18.39222145,18.05798531,18.05409622,17.22597122,15.78999996,12.84958363,15.44501591,9.184259415,8.413752556,5.043646336,13.19087791,23.90113068,6.460884571,51.40346146,33.97350693,0.249239698,,,,,,,
2000,8,2,15.94472218,11.32999992,19.80999947,88.22611237,999.3082886,0,1.799999952,1.697937489,4.78000021,SE,0.306258887,3.544663191,17.99875069,17.73229218,17.78027725,17.12486076,15.93458366,12.93000031,14.30247211,10.32280922,8.014479637,5.424300194,13.54401302,23.39961815,6.986410141,50.64565277,31.63144302,0.248881757,,,,,,,
2000,8,3,16.12729073,12.52999973,22.02000046,85.68333435,999.1913452,0,2.599999905,1.465041637,3.334000111,E,0.477330923,5.524662971,18.53798676,18.11784744,18.11798668,17.25097275,16.05374908,13.02701378,15.39850044,9.241510391,8.551594734,5.002842903,13.56454182,25.32790565,4.952355385,51.15235901,33.96967697,0.224774092,,,,,,,
2000,8,4,15.31048584,10.18999958,20.92000008,87.03055573,1001.975708,0,2.799999952,2.042333364,5.399000168,SE,0.089674801,1.037902713,17.60243034,17.4422226,17.53006935,17.07951355,16.13819504,13.09979153,15.43365002,7.931263447,8.798418999,5.208132744,13.57983589,24.80042267,5.741258621,50.67034912,34.07154465,0.233542562,,,,,,,
2000,8,5,16.25270844,11.14999962,21.27000046,77.93951416,1002.420166,0,3.200000048,2.19929862,4.646999836,S,0.212368801,2.457972288,17.65777779,17.37798691,17.41187477,16.90159798,16.12159729,13.19611073,17.22769547,10.08267689,9.727602959,4.972910404,13.83453274,24.54964447,4.912112236,51.73080063,38.19041443,0.220125884,,,,,,,
2000,8,6,16.42791748,11.22000027,20.72999954,73.09520721,996.6853638,9.699999809,3.299999952,3.602965355,7.630000114,S,-0.058588199,-0.678104162,17.3433342,17.22138786,17.32124901,16.90951347,16.1459713,13.26361084,13.96992493,7.580539227,7.499847889,5.324429512,13.71173859,22.70519257,7.683132648,50.57550812,31.24909782,0.254379183,,,,,,,
2000,8,7,14.20652771,8.180000305,18.95999908,52.60944366,995.9359131,0,4.699999809,3.699361086,7.21999979,V,-0.474649519,-5.493628502,15.4040966,15.69430542,16.02069473,16.1457634,16.06867981,13.33500004,18.92064095,8.210786819,9.529043198,5.072618961,12.17486,23.77644157,5.947965145,53.02811432,41.73707581,0.246623367,,,,,,,
2000,8,8,14.17736053,7.5,19.87999916,58.27243042,997.2927856,0,3.299999952,2.015791655,4.846000195,NW,0.068613313,0.794135571,15.66868019,15.62881947,15.73520851,15.62604141,15.8148613,13.36972237,21.07921982,5.795081615,11.54619884,4.880753517,12.89608288,24.83333588,4.363180637,53.02664566,46.47073364,0.220979661,,,,,,,
2000,8,9,13.97826385,7.389999866,19.62000084,60.55895996,1001.946533,0,3.700000048,2.35106945,4.080999851,NW,0.081158094,0.939329803,15.91263866,15.83361149,15.9064579,15.68090248,15.64444447,13.36979198,22.58250618,2.651837587,11.55634499,4.693973541,12.61314964,24.09425354,5.45903635,53.1395874,50.15304565,0.225724891,,,,,,,
2000,8,10,14.11177063,6.743000031,20.04999924,87.9539566,999.145752,1.899999976,1.399999976,2.275382042,5.837999821,S,0.077201709,0.893538296,15.98506927,15.8388195,15.92562485,15.69736099,15.60215282,13.34458351,14.42216682,8.439342499,7.972798347,5.137125492,13.4366169,23.87139893,5.972212791,51.58264542,32.56211853,0.221743509,,,,,,,
2000,8,11,15.04604149,14.14999962,16.88999939,99.93680573,995.2722168,6.199999809,0.200000003,2.997013807,4.584000111,S,0.079281896,0.917614579,16.15326309,16.02187538,16.11291695,15.80923653,15.56180573,13.31158352,3.482994556,3.088642359,2.190163136,6.536806583,16.18111801,25.73337555,6.400989532,45.14770508,8.17590332,0.212052539,,,,,,,
2000,8,12,14.94687462,9.619999886,20.13999939,72.96368408,999.520874,0,2.599999905,2.290638924,5.015999794,N,0.557959497,6.457864761,17.05416679,16.77013969,16.65715218,15.98687458,15.54618073,13.29277802,18.79326439,7.435046673,11.086236,5.051556587,12.71627522,25.05920601,5.966374397,51.20659256,41.84424591,0.239898175,,,,,,,
2000,8,13,15.45069408,7.130000114,21.70000076,74.3427124,1006.718079,0,3.099999905,1.742743015,4.413000107,SW,0.167872488,1.942968607,16.5152092,16.37277794,16.38125038,15.9911108,15.58909702,13.29374981,20.2443676,3.531608105,11.55241585,4.766552448,13.01953888,23.80399704,5.945182323,52.46472931,45.39657593,0.224916741,,,,,,,
2000,8,14,15.33541679,12.27999973,18.31999969,92.06764221,1006.384705,1.799999952,0.699999988,2.685888767,4.860000134,SE,0.138095707,1.598329902,16.58888817,16.4238205,16.50333405,16.11027718,15.61895847,13.29909706,8.361542702,6.738126278,4.858879089,5.804604053,14.64967155,23.88771439,6.348917484,49.30908966,18.84548759,0.204700187,,,,,,,
2000,8,15,17.92027664,15.31000042,21.90999985,89.80965424,996.7619019,1.899999976,1.899999976,4.169847488,6.745999813,S,0.647597432,7.495340347,17.87798691,17.34555626,17.10770798,16.33916664,15.64569473,13.3073616,14.60449028,8.86630249,8.657839775,5.290068626,13.66040325,23.4395771,7.141008377,50.46894455,32.676754,0.245938405,,,,,,,
2000,8,16,16.32805634,12.30000019,20.40999985,79.36374664,994.9949951,0,3.400000095,2.843194485,6.478000164,S,0.478181094,5.53450346,18.15256882,17.78923607,17.60243034,16.8234024,15.77006912,13.32604122,19.83838081,4.860337257,11.06837273,4.80060339,12.80081272,24.29339981,5.224581718,52.88060379,43.80197525,0.229682654,,,,,,,
2000,8,17,14.98361111,12.38000011,18.63999939,83.15506744,994.2356567,0,3.200000048,3.289180517,7.820000172,S,0.164167792,1.900090218,17.44951439,17.25097275,17.21798706,16.77194405,15.88340282,13.35173607,16.10291862,7.357738972,9.006599426,5.146313667,12.90914631,24.53343201,5.444328308,51.96678162,35.53364944,0.234982952,,,,,,,
2000,8,18,14.68729115,10.31999969,19.48999977,76.41069794,995.2786255,0,3.400000095,3.57011795,7.599999905,S,-0.016649697,-0.192704827,16.42069435,16.37576294,16.47326469,16.33798599,15.94173622,13.39631939,18.43827248,4.295449257,10.2804985,4.955888271,12.6165514,23.66819763,5.514697552,53.24466705,40.85157394,0.231354401,,,,,,,
2000,8,19,13.91236115,7.190000057,19.70999908,77.72548676,999.2932129,2.200000048,2.099999905,1.581118107,4.596000195,SE,0.072332397,0.837180495,16.07548523,15.98986053,16.05506897,15.92902756,15.80645847,13.43145847,15.96280289,5.65265131,8.908520699,4.883612633,12.07179737,23.10494614,6.200445652,53.73919678,35.35676575,0.210309312,,,,,,,
2000,8,20,13.65305519,11.69999981,15.52000046,97.9861145,992.942749,19.79999924,0.5,2.222527742,5.909999847,S,-0.057082195,-0.660673559,15.64624977,15.67618084,15.78277779,15.76423645,15.70499992,13.45784664,7.895644665,6.169213772,4.508030891,6.189358711,14.18007183,24.95556831,6.290527344,48.38447952,18.07317734,0.211198628,,,,,,,
2000,8,21,13.02444458,7.25,17.82999992,87.52111053,995.9802246,0.100000001,1.600000024,1.401291728,3.585000038,NW,0.156741008,1.814131975,15.9570837,15.80979156,15.75749969,15.60388851,15.52763939,13.47305584,13.5037775,7.529539585,7.649055958,5.279695511,13.68912315,22.36208153,6.683739662,51.98536301,30.1973629,0.221431196,,,,,,,
2000,8,22,12.57145882,7.039999962,17.93000031,76.0267334,1002.291443,0,2.900000095,1.779736161,4.176000118,N,-0.020527212,-0.237583488,15.66180515,15.69854164,15.71736145,15.62652779,15.4638195,13.4620142,16.02104187,7.551764011,8.917639732,5.018650532,12.29439831,23.15968704,6.583241463,52.94402313,35.41016006,0.22232002,,,,,,,
2000,8,23,11.91153431,5.137000084,17.68000031,73.20610809,1005.268738,0.300000012,2.400000095,1.529763937,6.015999794,V,-0.032872513,-0.380468875,15.28097248,15.20166683,15.22305584,15.2523613,15.36979198,13.44826412,15.69126415,7.606746674,8.919007301,4.919932365,12.62277317,24.50132561,4.900708675,53.0552597,34.64187622,0.204876155,,,,,,,
2000,8,24,11.10062504,7.050000191,15.89999962,89.00138855,999.3771973,2.799999952,1,1.687111139,3.609999895,SW,-0.238089904,-2.755670071,14.82236099,15.01708317,15.13263893,15.21423626,15.29166698,13.42291641,8.989646912,5.42351675,4.282367229,5.586779594,12.12583256,23.49245071,8.921162605,49.87377548,20.57782364,0.258658677,,,,,,,
2000,8,25,12.78795147,5.209000111,18.75,80.68138885,1007.102051,0.100000001,2.099999905,1.566069484,3.815999985,SW,0.101294085,1.172385216,15.04055595,14.87277794,14.83555508,14.79902744,15.13798618,13.40173626,16.666008,5.145489216,8.85692215,4.783044815,13.23184872,23.28376007,5.295615673,53.40573502,37.18498611,0.208019987,,,,,,,
2000,8,26,14.34555531,9.020000458,20.19000053,84.60972595,1010.192383,0,1.600000024,1.877805591,5.019000053,E,0.274650306,3.178822994,15.96000004,15.72215271,15.60951424,15.24041653,15.02812481,13.35340309,16.03896523,5.556155682,8.693818092,4.723371506,12.67969704,23.61287689,6.583559036,52.40049744,35.81099319,0.232525826,,,,,,,
2000,8,27,14.14770794,7.909999847,18.78000069,81.83777618,1009.063904,0,1.600000024,1.711249948,4.184999943,E,0.071690097,0.829746544,15.54131985,15.39201355,15.37333298,15.23375034,15.06715298,13.30430603,11.37688351,8.532898903,5.881023884,5.2890625,13.69972324,23.626091,6.366419315,51.01870728,25.47650719,0.227305517,,,,,,,
2000,8,28,15.71673584,10.64999962,21.37999916,79.90437317,1007.820801,9.5,1.299999952,1.919909716,4.751999855,E,0.30895409,3.575857639,16.24076462,15.96305561,15.82270813,15.4426384,15.07208347,13.29090309,12.18637657,7.067459106,6.012256622,4.817419052,12.51418304,23.15842628,5.543456554,53.96651077,26.64441872,0.243576437,,,,,,,
2000,8,29,14.19861126,11.84000015,16.13999939,99.32430267,1003.503479,8.199999809,0.5,1.830208421,4.15199995,S,-0.047001,-0.543993056,15.7147913,15.70777798,15.72409725,15.56326389,15.14666653,13.27354145,3.981429577,3.491126537,1.271318316,6.587472916,16.34461594,25.23204422,8.230309486,43.60555649,9.482309341,0.209234238,,,,,,,
2000,8,30,13.26812458,10.63000011,17.20000076,91.93055725,1000.760986,2.700000048,1,2.453881979,5.032000065,E,0.140254498,1.62331605,16.05951309,15.80611134,15.69805527,15.40069485,15.15548611,13.2547226,13.35954285,8.570379257,7.678341389,4.991317749,12.26081562,24.40545273,5.687721252,52.6546936,29.7080822,0.240185887,,,,,,,
2000,8,31,13.19194412,9.909999847,18.90999985,88.82305908,998.6751099,0,1,1.062493086,3.243000031,N,0.203067303,2.350316048,16.32284737,16.1352787,16.01465225,15.62861156,15.15381908,13.25500011,11.4357605,7.508978844,6.155934334,5.388922215,12.73648739,23.97899437,6.38167429,51.51391983,25.48936272,0.237790436,,,,,,,
