,time,instant_air_temperature,instant_air_pressure_at_sea_level,instant_relative_humidity,next_6_hours_air_temperature_max,next_6_hours_air_temperature_min,next_6_hours_precipitation_amount
22,2024-04-26T13:00:00Z,8.7,1010.1,57.4,9.0,5.7,0.0
23,2024-04-26T14:00:00Z,8.8,1010.0,56.7,9.0,4.4,0.0
24,2024-04-26T15:00:00Z,9.0,1009.8,54.2,8.7,3.6,0.0
25,2024-04-26T16:00:00Z,8.7,1009.7,53.0,8.2,2.7,0.0
26,2024-04-26T17:00:00Z,8.2,1009.8,53.9,7.3,1.9,0.0
27,2024-04-26T18:00:00Z,7.3,1010.1,77.7,5.7,1.3,0.0
28,2024-04-26T19:00:00Z,5.7,1010.2,87.3,4.4,0.9,0.0
29,2024-04-26T20:00:00Z,4.4,1010.3,89.0,3.6,0.6,0.0
30,2024-04-26T21:00:00Z,3.6,1010.7,89.2,2.7,0.3,0.0
31,2024-04-26T22:00:00Z,2.7,1011.1,92.9,1.9,0.0,0.0
32,2024-04-26T23:00:00Z,1.9,1011.5,95.5,1.3,0.0,0.0
33,2024-04-27T00:00:00Z,1.3,1011.8,94.6,3.0,0.0,0.0
34,2024-04-27T01:00:00Z,0.9,1012.2,94.0,5.0,0.0,0.0
35,2024-04-27T02:00:00Z,0.6,1012.4,94.8,6.8,0.0,0.0
36,2024-04-27T03:00:00Z,0.3,1012.5,96.3,8.5,0.0,0.0
37,2024-04-27T04:00:00Z,0.0,1012.5,97.0,9.6,0.9,0.0
38,2024-04-27T05:00:00Z,0.9,1012.7,93.7,10.3,3.0,0.0
39,2024-04-27T06:00:00Z,3.0,1013.1,83.1,10.9,5.0,0.0
40,2024-04-27T07:00:00Z,5.0,1013.4,74.2,11.1,6.8,0.0
41,2024-04-27T08:00:00Z,6.8,1013.7,68.3,11.3,8.5,0.0
42,2024-04-27T09:00:00Z,8.5,1013.8,64.8,11.3,9.6,0.0
43,2024-04-27T10:00:00Z,9.6,1013.8,60.0,11.3,10.3,0.0
44,2024-04-27T11:00:00Z,10.3,1013.8,55.1,11.3,9.5,0.0
45,2024-04-27T12:00:00Z,10.9,1013.9,50.9,11.3,8.5,0.0
46,2024-04-27T13:00:00Z,11.1,1013.8,49.7,,,
47,2024-04-27T14:00:00Z,11.3,1013.7,47.8,,,
48,2024-04-27T15:00:00Z,11.3,1013.7,46.7,,,
49,2024-04-27T16:00:00Z,11.0,1013.9,46.8,,,
50,2024-04-27T17:00:00Z,9.5,1014.2,56.5,,,
51,2024-04-27T18:00:00Z,8.5,1014.7,66.5,9.0,1.5,0.0
52,2024-04-28T00:00:00Z,2.0,1017.2,83.3,5.0,1.8,0.0
53,2024-04-28T06:00:00Z,5.0,1017.3,89.5,8.4,5.0,0.0
54,2024-04-28T12:00:00Z,8.4,1016.9,83.5,8.9,7.8,2.8
55,2024-04-28T18:00:00Z,8.9,1014.8,97.6,8.9,6.3,4.4
56,2024-04-29T00:00:00Z,7.7,1013.7,96.4,8.1,6.6,4.0
57,2024-04-29T06:00:00Z,8.1,1015.3,97.7,11.0,8.1,0.0
58,2024-04-29T12:00:00Z,11.0,1019.0,74.0,11.0,10.0,0.0
59,2024-04-29T18:00:00Z,10.1,1021.8,77.6,10.1,4.4,0.0
60,2024-04-30T00:00:00Z,4.9,1025.1,94.9,6.9,3.2,0.0
61,2024-04-30T06:00:00Z,6.9,1027.0,95.4,13.7,6.9,0.0
62,2024-04-30T12:00:00Z,13.7,1027.1,63.3,13.7,13.6,0.0
63,2024-04-30T18:00:00Z,13.7,1025.4,76.2,13.7,5.2,0.0
64,2024-05-01T00:00:00Z,5.8,1027.0,86.2,9.6,5.8,0.0
65,2024-05-01T06:00:00Z,9.6,1025.6,83.4,16.2,9.6,0.0
66,2024-05-01T12:00:00Z,16.2,1023.4,60.1,16.2,15.4,0.0
67,2024-05-01T18:00:00Z,15.4,1020.5,78.9,15.4,8.4,0.0
68,2024-05-02T00:00:00Z,9.1,1021.3,83.2,9.9,7.3,0.0
69,2024-05-02T06:00:00Z,9.9,1020.0,82.1,16.7,9.9,0.0
70,2024-05-02T12:00:00Z,16.7,1017.4,64.6,16.7,15.7,0.0
71,2024-05-02T18:00:00Z,15.8,1015.2,72.6,15.8,8.1,0.0
72,2024-05-03T00:00:00Z,8.6,1018.0,81.3,10.2,6.6,0.0
73,2024-05-03T06:00:00Z,10.2,1018.0,79.1,16.6,10.2,0.0
74,2024-05-03T12:00:00Z,16.6,1016.5,50.5,16.6,14.8,0.0
75,2024-05-03T18:00:00Z,14.9,1014.6,79.4,14.9,8.6,0.0
76,2024-05-04T00:00:00Z,9.3,1014.0,77.4,9.3,6.6,0.0
77,2024-05-04T06:00:00Z,8.6,1014.3,74.4,14.2,8.6,0.0
78,2024-05-04T12:00:00Z,14.2,1013.7,48.6,14.2,13.1,0.0
79,2024-05-04T18:00:00Z,13.3,1012.1,74.8,13.3,6.5,0.0
80,2024-05-05T00:00:00Z,7.2,1012.9,75.2,7.3,5.2,0.0
81,2024-05-05T06:00:00Z,7.3,1017.0,82.9,10.6,7.3,0.0
82,2024-05-05T12:00:00Z,10.6,1009.3,72.4,,,
