,time,instant_air_temperature,instant_air_pressure_at_sea_level,instant_relative_humidity,next_6_hours_air_temperature_max,next_6_hours_air_temperature_min,next_6_hours_precipitation_amount
30,2024-05-07T01:00:00Z,8.2,1020.2,57.7,9.6,7.4,0.0
31,2024-05-07T02:00:00Z,7.9,1020.7,59.4,11.1,7.4,0.0
32,2024-05-07T03:00:00Z,7.6,1021.2,61.0,12.3,7.4,0.0
33,2024-05-07T04:00:00Z,7.4,1021.5,64.0,13.2,7.8,0.0
34,2024-05-07T05:00:00Z,7.8,1021.7,65.8,14.1,8.6,0.0
35,2024-05-07T06:00:00Z,8.6,1021.8,63.8,14.7,9.6,0.0
36,2024-05-07T07:00:00Z,9.6,1022.2,62.3,15.0,11.1,0.0
37,2024-05-07T08:00:00Z,11.1,1022.4,61.3,15.0,12.3,0.0
38,2024-05-07T09:00:00Z,12.3,1022.3,61.4,15.0,13.2,0.0
39,2024-05-07T10:00:00Z,13.2,1022.4,60.7,15.0,13.9,0.0
40,2024-05-07T11:00:00Z,14.1,1022.4,60.6,15.0,13.0,0.0
41,2024-05-07T12:00:00Z,14.7,1022.4,60.5,15.0,12.2,0.0
42,2024-05-07T13:00:00Z,15.0,1022.3,61.2,15.0,11.5,0.0
43,2024-05-07T14:00:00Z,15.0,1022.1,58.8,14.7,10.7,0.0
44,2024-05-07T15:00:00Z,14.7,1022.0,57.5,13.9,10.1,0.0
45,2024-05-07T16:00:00Z,13.9,1022.0,56.7,13.0,9.8,0.0
46,2024-05-07T17:00:00Z,13.0,1022.1,60.0,12.2,9.5,0.0
47,2024-05-07T18:00:00Z,12.2,1022.2,63.1,11.5,9.2,0.0
48,2024-05-07T19:00:00Z,11.5,1022.2,61.2,,,
49,2024-05-07T20:00:00Z,10.7,1022.2,62.6,,,
50,2024-05-07T21:00:00Z,10.1,1022.3,67.2,,,
51,2024-05-07T22:00:00Z,9.8,1022.5,71.6,,,
52,2024-05-07T23:00:00Z,9.5,1022.6,74.7,,,
53,2024-05-08T00:00:00Z,9.2,1022.7,77.5,10.3,6.3,0.0
54,2024-05-08T06:00:00Z,10.3,1023.1,81.8,15.0,10.3,0.0
55,2024-05-08T12:00:00Z,15.0,1023.6,59.2,15.0,12.1,0.0
56,2024-05-08T18:00:00Z,12.1,1024.2,74.4,12.1,7.9,0.0
57,2024-05-09T00:00:00Z,8.0,1024.3,90.7,9.4,7.5,0.0
58,2024-05-09T06:00:00Z,9.4,1021.9,88.6,14.3,9.4,0.0
59,2024-05-09T12:00:00Z,14.3,1019.5,64.7,14.3,12.9,0.0
60,2024-05-09T18:00:00Z,13.0,1016.6,77.3,13.0,8.0,0.0
61,2024-05-10T00:00:00Z,8.5,1017.4,78.2,9.0,6.5,0.0
62,2024-05-10T06:00:00Z,9.0,1019.9,68.8,14.9,9.0,0.0
63,2024-05-10T12:00:00Z,14.9,1019.0,38.8,14.9,13.6,0.0
64,2024-05-10T18:00:00Z,13.8,1017.5,56.1,13.8,6.8,0.0
65,2024-05-11T00:00:00Z,7.0,1020.4,68.0,7.7,5.0,0.0
66,2024-05-11T06:00:00Z,7.7,1021.0,75.1,15.1,7.7,0.0
67,2024-05-11T12:00:00Z,15.1,1019.7,50.4,15.1,13.4,0.0
68,2024-05-11T18:00:00Z,13.5,1016.7,50.3,13.5,6.5,0.0
69,2024-05-12T00:00:00Z,6.7,1017.5,67.1,6.9,4.7,0.0
70,2024-05-12T06:00:00Z,6.9,1018.3,59.0,12.5,6.9,0.0
71,2024-05-12T12:00:00Z,12.5,1018.5,38.0,12.5,11.9,0.0
72,2024-05-12T18:00:00Z,11.9,1016.0,46.5,11.9,5.8,0.0
73,2024-05-13T00:00:00Z,6.0,1019.0,68.6,8.1,4.0,0.0
74,2024-05-13T06:00:00Z,8.1,1019.7,73.8,10.5,8.1,0.0
75,2024-05-13T12:00:00Z,10.5,1016.4,41.3,11.7,10.5,0.0
76,2024-05-13T18:00:00Z,11.7,1019.0,60.7,11.7,5.2,0.0
77,2024-05-14T00:00:00Z,5.7,1018.3,79.4,9.2,5.5,0.0
78,2024-05-14T06:00:00Z,9.2,1017.5,67.4,14.1,9.2,0.0
79,2024-05-14T12:00:00Z,14.1,1018.2,41.3,14.1,12.4,0.0
80,2024-05-14T18:00:00Z,12.4,1015.4,62.5,12.4,6.2,0.0
81,2024-05-15T00:00:00Z,6.2,1014.1,74.7,9.2,4.2,0.0
82,2024-05-15T06:00:00Z,9.2,1018.9,65.8,14.7,9.2,0.0
83,2024-05-15T12:00:00Z,14.7,1014.9,39.8,14.7,12.8,0.0
84,2024-05-15T18:00:00Z,13.1,1012.8,53.4,,,
