ID,date,Station,mean_air_temperature_2m,min_air_temperature_2m,max_air_temperature_2m,relative_humidity,precipitation_mm,global_radiation_w_m2,JT10,JT20,evaporation_mm
2901,5/11/2022,As,9.3,5.8,12.6,83.9,0.6,13.2,8,8.6,1.9
2902,5/12/2022,As,11.2,5.6,16.4,54.5,0,20.5,8.1,8.7,3.5
2903,5/13/2022,As,9.7,2.2,14.7,67.7,0,16.5,8.2,8.8,2.6
2904,5/14/2022,As,11.6,3.4,17.4,50.7,0,22.1,8.4,9,3.7
2905,5/15/2022,As,11.6,2.2,17.9,54.6,0,18.5,8.5,9.1,3
2906,5/16/2022,As,10.9,4.2,17.6,41.3,0,26,8.8,9.3,4.3
2907,5/17/2022,As,11.1,0.9,19.6,39.1,0,27.7,9.1,9.6,4.3
2908,5/18/2022,As,10.1,1.4,16.2,65.5,0.4,14.3,9,9.8,2.4
2909,5/19/2022,As,12,8.2,18.3,85.9,0,10.8,9.3,9.9,1.6
2910,5/20/2022,As,13.7,9.8,20.9,82,3.6,15.3,10.3,10.6,2.4
2911,5/21/2022,As,10.3,9,11.8,91.6,3.6,6.8,10.3,11,1
2912,5/22/2022,As,11.9,7.9,17.6,80.3,0.2,15.7,10.6,11.1,2.4
2913,5/23/2022,As,12.6,8,17.4,74,0,18.7,10.8,11.4,3.1
2914,5/24/2022,As,11.7,9.5,16.2,81,11,7.9,10.5,11.4,1.4
2915,5/25/2022,As,11.9,9.2,16.1,82.2,4.8,20.2,10.8,11.5,3.1
2916,5/26/2022,As,12.1,8.1,19.9,71.3,19.4,18.9,11.1,11.8,3
2917,5/27/2022,As,8.8,1.5,15.3,70.3,1.4,16,10.7,11.8,2.4
2918,5/28/2022,As,12.6,6.5,17.6,50.9,0,17.9,10.5,11.5,3.3
2919,5/29/2022,As,9.9,1.5,15.4,57.3,0.8,16.7,10.3,11.3,2.6
2920,5/30/2022,As,11.4,7.2,17.7,80.4,6.2,13.5,10.9,11.7,2
2921,5/31/2022,As,12.6,6.8,18.9,77.1,0,21.9,11.4,12.1,3.3
2922,6/1/2022,As,11.3,7.2,16.6,86.5,5.4,13.6,11.8,12.6,2
2923,6/2/2022,As,11.8,8,17.3,82.6,0,10.3,11.7,12.6,1.7
2924,6/3/2022,As,12.9,6.1,18.6,77.9,2,21.7,11.9,12.7,3.5
2925,6/4/2022,As,14.2,5.1,20.5,72.7,0,27.5,12.6,13.2,4.4
2926,6/5/2022,As,15.1,4.8,23.8,61.6,0.2,28.9,13.2,13.8,5
2927,6/6/2022,As,16.5,5.3,25.6,63.1,0,26.1,13.8,14.4,4.7
2928,6/7/2022,As,15.4,11.1,21.3,73.6,9,14.1,13.9,14.8,2.4
2929,6/8/2022,As,14.2,11.3,20.1,85.1,19.6,17.7,13.9,14.8,2.9
2930,6/9/2022,As,14.4,12,18.7,84.4,0,11.6,14.1,15.1,2
2931,6/10/2022,As,15,12.7,19.3,85.9,0.2,17,14.2,15.2,2.9
2932,6/11/2022,As,14.4,10.4,18.5,81.9,0.6,19.7,14.1,15.2,3.4
2933,6/12/2022,As,13.5,9.7,17.8,83.2,0.6,16.4,13.8,15.1,2.8
2934,6/13/2022,As,13.4,5.7,20.1,67.8,0.2,25,13.7,14.9,4.2
2935,6/14/2022,As,15.9,7.2,22.3,60.2,0,28.8,14.2,15.2,5.2
2936,6/15/2022,As,15.4,6.8,23.2,68.3,0.2,23.3,14.6,15.7,4.1
2937,6/16/2022,As,16.9,11.2,23.6,72.8,0,25.7,15.3,16.2,4.5
2938,6/17/2022,As,15.2,7.9,21.6,81,0,17.8,15.4,16.4,2.9
2939,6/18/2022,As,16.4,9.7,21.3,58.9,0,30.5,15.3,16.3,5.7
2940,6/19/2022,As,12.9,3.6,19.4,60.1,0.2,24.2,14.9,16.1,4.1
2941,6/20/2022,As,15.9,6,24.4,62.6,0,28.8,15,16,5.1
2942,6/21/2022,As,15.8,7.1,21.5,66.8,0.2,17.1,15.2,16.3,3.1
2943,6/22/2022,As,16.6,12.2,22.4,76.3,0,19.3,15.5,16.5,3.5
2944,6/23/2022,As,17.3,11.2,24.4,76.1,0,27.2,15.8,16.7,4.9
2945,6/24/2022,As,20.2,13.8,27.1,70.4,0,28.6,16.5,17.2,5.4
2946,6/25/2022,As,20.8,12.8,26.6,69,0,25.8,17.1,17.7,4.9
2947,6/26/2022,As,18.5,13.6,25.1,90.8,12.6,9.1,17,18,1.6
2948,6/27/2022,As,17.2,13,20.4,96.2,10.4,8.7,16.4,17.6,1.5
2949,6/28/2022,As,17.7,13.7,23.1,84.2,7.2,19.4,16.8,17.7,3.4
2950,6/29/2022,As,17.6,9.4,23.4,71.4,0.2,29.7,17,17.9,5.3
2951,6/30/2022,As,19.5,7.7,27.1,68.6,0,29.2,17.2,18.1,5.4
2952,7/1/2022,As,20.1,14.2,25.9,84,9.4,15.9,17.8,18.7,2.9
2953,7/2/2022,As,16.9,13.5,21.1,82.5,10,19.4,17.6,18.7,3.3
2954,7/3/2022,As,15.5,12.3,20.7,85.8,35.8,13.1,16.6,18,2.3
2955,7/4/2022,As,15.1,11.4,19.6,79.8,0,22.4,16.3,17.5,3.9
2956,7/5/2022,As,15.1,8.8,19.7,66.7,0,23.3,16.2,17.4,4.2
2957,7/6/2022,As,14.6,7.8,21.5,60.7,7.6,23.9,16,17.2,4.3
2958,7/7/2022,As,16.6,11,23.5,67.2,3,26.7,16.1,17.2,4.8
2959,7/8/2022,As,17.2,10.4,24.1,53.4,0,26.3,16.5,17.6,5.1
2960,7/9/2022,As,16,7.4,21.2,50.7,0,23.2,16.2,17.5,4.6
2961,7/10/2022,As,16.1,7.5,22.2,52.4,0,27.3,15.7,17.1,4.9
2962,7/11/2022,As,16,7.5,24.1,66.6,0,22.3,15.9,17.1,3.9
2963,7/12/2022,As,16.4,9.1,22.5,84.1,0,18.4,16.2,17.4,3.2
2964,7/13/2022,As,17.7,12,23.1,70.7,2.8,21.8,16.7,17.7,3.8
2965,7/14/2022,As,14.7,9.3,20,62,0.8,15.4,16,17.4,2.7
2966,7/15/2022,As,13.8,4,19.4,58.7,0,25.3,15.6,17,4.2
2967,7/16/2022,As,15.2,9.6,22,61.2,0,24.8,15.6,16.9,4.3
2968,7/17/2022,As,15.6,8.2,21.8,68.4,0,18.7,15.7,17,3.2
2969,7/18/2022,As,16.6,9.3,23.2,81.2,1.8,19.6,16.1,17.2,3.2
2970,7/19/2022,As,18.1,8.9,25.7,66.2,0,22.3,16.3,17.4,3.9
2971,7/20/2022,As,20.8,14.8,27.3,68.1,0,21.9,16.7,17.8,4.3
2972,7/21/2022,As,19.7,13.8,25.3,87.6,0.6,11.9,17,18,1.9
2973,7/22/2022,As,15.9,10.5,19.9,88.6,18.2,3.1,16.6,18.1,0.5
2974,7/23/2022,As,15.2,6.6,21.7,77.7,0,19.7,15.8,17.2,3.2
2975,7/24/2022,As,15.2,12.4,18.8,91,1.6,9.6,16.1,17.4,1.6
2976,7/25/2022,As,16,15,17.3,96.8,5,3.9,15.7,17.1,0.6
2977,7/26/2022,As,17,12.8,21.6,71.5,0,14.4,15.8,17,2.5
2978,7/27/2022,As,17.2,10.4,23.6,53.1,0,22.8,15.9,17.2,4
2979,7/28/2022,As,16.2,8.5,22.9,58,0,24.2,15.9,17.2,4
2980,7/29/2022,As,17.9,10.6,24.2,66.6,0,24,16.5,17.7,4
2981,7/30/2022,As,16.4,7.7,22.7,71.9,0,25.1,16.1,17.5,4.1
2982,7/31/2022,As,16.9,11.2,22.8,83,2,15.5,16.2,17.5,2.5
2983,8/1/2022,As,17.1,13.5,22.2,77.1,2.6,19.2,16.3,17.5,3.1
2984,8/2/2022,As,13.2,8.6,17.6,86.7,5.6,8.4,15.7,17.3,1.3
2985,8/3/2022,As,17.4,14.8,21.1,93.3,0.8,11.2,15.7,17,1.8
2986,8/4/2022,As,16,12.8,20.1,89.5,1.6,12.1,15.7,17.1,1.9
2987,8/5/2022,As,16.6,12.6,21.9,68.8,0,22.2,15.9,17.2,3.6
2988,8/6/2022,As,15,9.3,21.8,51,0,20,15.4,16.9,3.5
2989,8/7/2022,As,13.8,5.9,20.4,68.9,0,18.9,15.1,16.6,2.9
2990,8/8/2022,As,15.5,8.9,22.9,81,0,18.1,15.5,16.8,2.8
2991,8/9/2022,As,14.5,7.3,20.7,84.5,0,15.3,15.3,16.7,2.2
2992,8/10/2022,As,18.9,13.3,25.4,80.7,0,21.9,15.8,16.9,3.6
2993,8/11/2022,As,18.5,8,27.1,73.1,0.2,22.9,15.9,17.1,3.8
2994,8/12/2022,As,18.6,9.2,27.6,71.4,0.2,20.9,16.2,17.3,3.3
2995,8/13/2022,As,18.5,9.2,25.8,70.2,0,20.5,16.3,17.5,3.3
2996,8/14/2022,As,19.6,8.5,27.9,66.8,0,17.5,16.2,17.4,2.9
2997,8/15/2022,As,20.5,12.5,28.3,77,2,15.5,16.5,17.7,2.6
2998,8/16/2022,As,19.3,16.6,23.1,95.4,17.6,7.7,17.1,18.1,1.1
2999,8/17/2022,As,19.6,15.7,24.9,86.6,0.2,16.4,17.6,18.5,2.6
3000,8/18/2022,As,16.6,13.8,21.4,91.9,3,7.5,17.2,18.4,1
3001,8/19/2022,As,18.2,13.1,24.2,79.1,0,17.1,17.3,18.3,2.6
3002,8/20/2022,As,17,9.6,22.9,75.2,0,19.3,16.8,18.2,2.9
3003,8/21/2022,As,15,10.4,20,81.5,1.4,12.6,16,17.6,1.8
3004,8/22/2022,As,14.1,4.9,20.9,67.2,0,19.4,15.3,16.8,2.7
3005,8/23/2022,As,14,4.7,22.6,72.1,0,17.8,15,16.5,2.4
3006,8/24/2022,As,15.5,7.8,24.3,75.6,0,11.9,15.1,16.5,1.7
3007,8/25/2022,As,18.7,9.7,26.5,68,0,18.5,15.5,16.7,2.9
3008,8/26/2022,As,15.8,9.1,22.2,86.2,1.8,6.9,15.4,16.8,0.9
3009,8/27/2022,As,17.2,11.2,24.8,85.3,0.2,12.6,15.7,16.9,1.7
3010,8/28/2022,As,15.3,9.6,20.6,79,0,10.4,15.2,16.8,1.5
3011,8/29/2022,As,13.5,7,21,67.4,0,18.8,14.5,16.1,2.7
3012,8/30/2022,As,11.2,4,18.3,72,0,16.8,13.7,15.5,2.1
3013,8/31/2022,As,11.9,2.7,20.1,71.1,0.2,17.7,13.1,14.9,2.2
3014,9/1/2022,As,12,3.2,20.7,68.2,0,17.7,13,14.7,2.2
3015,9/2/2022,As,12.1,5.4,18.2,70.5,0.2,6.4,12.9,14.6,1
3016,9/3/2022,As,12,9,16.9,84.8,2,8.8,13.2,14.7,1.1
3017,9/4/2022,As,12,8.3,16.8,88.9,0.6,7.3,13.1,14.7,0.9
3018,9/5/2022,As,13.5,5.8,22.1,76.1,0,14.5,13.2,14.6,1.8
3019,9/6/2022,As,13,3.4,22.2,77.5,0,16.5,12.9,14.5,2
3020,9/7/2022,As,12.4,2.8,21.8,76.4,0.2,13.6,12.8,14.3,1.7
3021,9/8/2022,As,12.9,9.7,16.8,66.7,0,9.3,12.7,14.3,1.5
3022,9/9/2022,As,12.8,9.4,16.9,65.4,0,9.6,12.5,14.1,1.5
3023,9/10/2022,As,11.6,9.9,13.8,91.1,2.4,3.8,12.5,14.1,0.4
3024,9/11/2022,As,12.5,7.5,18.9,88.1,0,10.9,12.6,14.1,1.3
3025,9/12/2022,As,13.4,10.8,16.2,93.5,10.4,5.4,12.8,14.2,0.7
3026,9/13/2022,As,12.5,9.9,15.1,90.1,33.2,6.6,13,14.4,0.8
3027,9/14/2022,As,11.8,6.3,19.2,79.4,1,11.6,12.8,14.3,1.4
3028,9/15/2022,As,12,5.4,18.9,69.1,0,14.1,12.3,14,1.7
3029,9/16/2022,As,13.2,9.2,17.5,60.1,0,11.3,12.1,13.8,1.9
3030,9/17/2022,As,12.2,5.4,16.4,58.8,0,9.2,11.6,13.4,1.4
3031,9/18/2022,As,11.4,4.9,16.8,62.6,0,11.3,11.4,13.1,1.6
3032,9/19/2022,As,11.1,7.5,16.4,53.3,0,12.5,10.9,12.8,2
3033,9/20/2022,As,8.6,1.4,15.8,64.5,0,12.9,10.4,12.3,1.5
3034,9/21/2022,As,7.8,0.6,16.7,83,0,10.7,10.1,11.9,1
3035,9/22/2022,As,8.8,0.5,13.9,92.4,0.2,6.5,10.1,11.8,0.6
3036,9/23/2022,As,12,10.9,12.9,95.4,6.8,2.3,11,12.4,0.3
3037,9/24/2022,As,10.1,4.8,14.5,90.9,0.2,6.6,11,12.5,0.6
3038,9/25/2022,As,8.1,0.9,14.8,87.7,0.2,10.8,10.3,12.1,1
3039,9/26/2022,As,9.1,7.1,10.6,95,14.6,2.7,10.5,12,0.3
3040,9/27/2022,As,10.4,9.3,11.8,91.9,4.8,3.1,10.7,12,0.4
3041,9/28/2022,As,11.3,8,14.4,80.3,0,3.9,10.7,12.2,0.6
3042,9/29/2022,As,7.7,2.4,11.5,79.9,0,5.9,10.1,11.8,0.7
3043,9/30/2022,As,6.8,0.1,13.6,85.7,0,6.9,9.5,11.2,0.7
3044,3/1/2018,Alvdal,-26,-33.4,-17.1,73.7,0,7.7,-0.4,-0.3,0
3045,3/2/2018,Alvdal,-23.1,-30,-16.8,74.9,0,4.9,-0.4,-0.3,0
3046,3/3/2018,Alvdal,-11.9,-18.9,-5.1,73.5,0,2.8,-0.4,-0.3,0
3047,3/4/2018,Alvdal,-10.1,-14.7,-5.5,77.9,0,6.3,-0.5,-0.4,0
3048,3/5/2018,Alvdal,-8.4,-11.7,-6.3,75.9,0,4.9,-0.5,-0.4,0
3049,3/6/2018,Alvdal,-8,-12.2,-5,75.9,0,4.4,-0.5,-0.4,0
3050,3/7/2018,Alvdal,-5.2,-11.4,-2.7,79.5,0,4.7,-0.5,-0.4,0
3051,3/8/2018,Alvdal,-3.3,-5.6,-1,80.1,0,4.9,-0.5,-0.4,0
3052,3/9/2018,Alvdal,-6.3,-9.2,-4,81.6,0,5.6,-0.5,-0.4,0
3053,3/10/2018,Alvdal,-8.8,-15.7,-2.8,81.9,0,7.3,-0.5,-0.4,0
3054,3/11/2018,Alvdal,-11.4,-19.1,-4.7,79.7,0,6.4,-0.4,-0.4,0
3055,3/12/2018,Alvdal,-4.6,-6.1,-2.9,86.5,0,1.2,-0.4,-0.4,0
3056,3/13/2018,Alvdal,-3.8,-8.5,-1.6,73.8,0,2,-0.4,-0.4,0
3057,3/14/2018,Alvdal,-6.6,-14.8,-0.9,64.2,0,6.9,-0.4,-0.4,0
3058,3/15/2018,Alvdal,-12.9,-23,-3.8,72.5,0,8.8,-0.4,-0.4,0
3059,3/16/2018,Alvdal,-12.5,-20.4,-6.4,63.3,0,11.5,-0.4,-0.3,0
3060,3/17/2018,Alvdal,-17,-26.2,-5.1,64.7,0,11.6,-0.4,-0.3,0
3061,3/18/2018,Alvdal,-9.6,-24.5,2.2,62.3,0,9.9,-0.4,-0.3,0
3062,3/19/2018,Alvdal,-1.3,-3.5,1.7,71.1,0,9.4,-0.4,-0.4,0
3063,3/20/2018,Alvdal,-1,-4.2,2.8,67.3,0,7.6,-0.4,-0.4,0
3064,3/21/2018,Alvdal,-0.8,-6.8,4.9,74.8,0,6.4,-0.4,-0.4,0
3065,3/22/2018,Alvdal,-0.5,-5.5,5.6,79.7,0,9.7,-0.4,-0.4,0
3066,3/23/2018,Alvdal,0.1,-4.1,3.1,68.3,0,7.1,-0.4,-0.4,1.2
3067,3/24/2018,Alvdal,2.3,-3.4,7.2,58.2,0,9.7,-0.4,-0.3,1.5
3068,3/25/2018,Alvdal,-1.1,-9,5.7,66.9,0,9.1,-0.4,-0.3,0
3069,3/26/2018,Alvdal,-5.5,-13.7,-0.3,51.7,0,13.6,-0.4,-0.3,0
3070,3/27/2018,Alvdal,-12.5,-21.8,-1.4,52.3,0,14.6,-0.4,-0.3,0
3071,3/28/2018,Alvdal,-11.7,-22,0.2,55.1,0,14.8,-0.4,-0.3,0
3072,3/29/2018,Alvdal,-9.9,-20.2,0.9,56,0,15,-0.4,-0.3,0
3073,3/30/2018,Alvdal,-10.6,-21.1,1.1,57.2,0,16.2,-0.4,-0.3,0
3074,3/31/2018,Alvdal,-10.6,-21.3,1.3,54.5,0,15.9,-0.4,-0.3,0
3075,4/1/2018,Alvdal,-9.5,-20.4,0.4,57,0,16.9,-0.5,-0.3,0
3076,4/2/2018,Alvdal,-6.3,-14.3,1.2,63,0,16.5,-0.5,-0.4,0
3077,4/3/2018,Alvdal,-7,-15.7,-0.7,69.2,0,10.5,-0.5,-0.4,0
3078,4/4/2018,Alvdal,-0.3,-3.3,3.9,75,0,11.3,-0.5,-0.4,0
3079,4/5/2018,Alvdal,-0.1,-2.4,2.4,89.1,0,5.3,-0.5,-0.4,0
3080,4/6/2018,Alvdal,-0.1,-4,3.9,57,0,12.8,-0.5,-0.4,0
3081,4/7/2018,Alvdal,-0.2,-4.1,3.2,66.8,0,7.2,-0.5,-0.4,0
3082,4/8/2018,Alvdal,0.7,-3.1,3.7,84.1,0,7,-0.4,-0.4,1
3083,4/9/2018,Alvdal,0.2,-2.5,2.8,74.2,0,8,-0.4,-0.3,1.1
3084,4/10/2018,Alvdal,-1,-7.3,3.8,62.8,0,19.5,-0.3,-0.3,0
3085,4/11/2018,Alvdal,0.1,-8.3,8.4,60.2,0,19.1,-0.3,-0.3,2.2
3086,4/12/2018,Alvdal,0.5,-8.6,9.2,58,0,20,-0.3,-0.3,2.2
3087,4/13/2018,Alvdal,2.1,-7.2,9.1,44.6,0,19.4,-0.3,-0.3,2.3
3088,4/14/2018,Alvdal,5.2,-2.7,16.1,52.5,0,17.5,-0.3,-0.2,2.6
3089,4/15/2018,Alvdal,4.7,-2.4,13.4,67,0,17.9,-0.3,-0.2,2.7
3090,4/16/2018,Alvdal,4.5,-1.2,11.5,64.6,0,17.3,-0.3,-0.2,2.7
3091,4/17/2018,Alvdal,5.8,-2.1,14,64.3,0,18.6,-0.3,-0.2,3.2
3092,4/18/2018,Alvdal,7.8,1.6,14.2,64.7,1.2,15.9,-0.2,-0.2,3
3093,4/19/2018,Alvdal,5,-1.3,12.4,74,0,9.9,-0.2,-0.2,1.7
3094,4/20/2018,Alvdal,6.9,1,14,67.3,0.6,12.4,-0.2,-0.2,2.1
3095,4/21/2018,Alvdal,6.7,0.7,10,47.7,0,18.1,-0.2,-0.2,2.7
3096,4/22/2018,Alvdal,4.5,-1.8,9.8,57.6,0.2,14.4,-0.2,-0.2,2.2
3097,4/23/2018,Alvdal,4.5,1.4,6.2,75.6,1.4,4.8,-0.2,-0.2,1
3098,4/24/2018,Alvdal,4.6,0.6,9.6,70.6,0.2,13,-0.2,-0.2,2.2
3099,4/25/2018,Alvdal,3.7,-0.9,8.2,62,0.2,12.7,-0.2,-0.2,2.1
3100,4/26/2018,Alvdal,2.4,-3.5,8.7,71.4,0.2,14.1,-0.2,-0.2,1.8
3101,4/27/2018,Alvdal,3.8,-2.3,9.5,64.6,0,15,-0.2,-0.2,2.3
3102,4/28/2018,Alvdal,3.9,0.5,10.1,73.8,0,15.7,-0.2,-0.2,2.5
3103,4/29/2018,Alvdal,3.5,1.3,7.7,68.6,0.4,12.7,-0.2,-0.2,2.1
3104,4/30/2018,Alvdal,3.8,-1.7,8.7,68.1,0,15.7,-0.2,-0.2,2.5
3105,5/1/2018,Alvdal,2.2,0.4,3.4,87.3,0,5.3,-0.2,-0.2,0.8
3106,5/2/2018,Alvdal,5.7,1.7,10.8,70.3,0,19,-0.2,-0.2,3.3
3107,5/3/2018,Alvdal,4.8,3.4,6.8,73.9,0,7.4,-0.2,-0.2,1.4
3108,5/4/2018,Alvdal,6.4,-1.6,12.6,60.8,0.2,23.1,-0.2,-0.2,4.1
3109,5/5/2018,Alvdal,10.6,3.3,17.4,60.8,0,19.1,0.1,-0.2,3.9
3110,5/6/2018,Alvdal,12,4.4,17.4,52,0,19.3,0.8,-0.2,4.2
3111,5/7/2018,Alvdal,12.4,7.3,16.3,52.2,0,18.5,1.7,0.2,4.2
3112,5/8/2018,Alvdal,12.3,4,18.8,56.8,0,21.6,3,2,4.7
3113,5/9/2018,Alvdal,14.7,9.3,19.6,40.5,0,24.8,4.6,3.7,5.6
3114,5/10/2018,Alvdal,15.3,10.5,20.1,46.6,0,23.6,6.1,5.2,6
3115,5/11/2018,Alvdal,7.7,3.9,14.2,83.6,3,5,6.5,6,1
3116,5/12/2018,Alvdal,10.8,5.1,18.3,75.7,0,16.3,6.6,5.9,3.2
3117,5/13/2018,Alvdal,14.2,7,20.6,65.8,0,21.1,7.9,7,4.5
3118,5/14/2018,Alvdal,16.9,10.6,23.4,57.7,0,18.9,9.1,8.2,4.4
3119,5/15/2018,Alvdal,15.9,5.6,24.9,50.5,0,24.1,9.8,8.9,5.4
3120,5/16/2018,Alvdal,9.4,5.5,18.1,59.4,0,14,9.4,9,2.7
3121,5/17/2018,Alvdal,7.7,2.5,13.4,46.9,0.2,26,8.2,7.9,4.9
3122,5/18/2018,Alvdal,9.2,-1.4,18.4,48.8,0,26.4,8.2,7.8,4.2
3123,5/19/2018,Alvdal,11.8,1.8,21.3,47.1,0.4,26.1,9,8.4,4.9
3124,5/20/2018,Alvdal,12.6,1.8,21,42.1,0.2,19.2,9.1,8.7,4.3
3125,5/21/2018,Alvdal,16.1,5.7,23.7,36.4,0.2,25.7,9.6,9,5.6
3126,5/22/2018,Alvdal,12.4,6.2,19.9,57.3,0.2,20.7,10.1,9.6,4.5
3127,5/23/2018,Alvdal,12.8,6.8,22.7,57.1,0,21.6,10.2,9.6,4.4
3128,5/24/2018,Alvdal,16.3,3.9,26.8,42.3,0.2,26.9,10.9,10.2,5.9
3129,5/25/2018,Alvdal,15.7,4.5,24.8,40.9,0.2,26.8,11.4,10.7,5.7
3130,5/26/2018,Alvdal,14.6,5.2,23.3,52.1,0.2,26.8,11.6,10.9,5.3
3131,5/27/2018,Alvdal,16.4,5,26.8,50.1,0.2,25.3,12,11.2,5.7
3132,5/28/2018,Alvdal,18.1,11.2,24.8,50,0.2,17.3,12.6,11.8,4.3
3133,5/29/2018,Alvdal,17.5,8.6,24.8,52.5,0.2,28.3,12.7,12,6.7
3134,5/30/2018,Alvdal,18.3,6.1,29,48.9,0.2,25.5,13.1,12.3,5.7
3135,5/31/2018,Alvdal,19,9,28.1,49.8,5,24.9,13.6,12.8,6.2
3136,6/1/2018,Alvdal,16.6,10.3,23.7,70.3,1,16.4,13.9,13.1,3.7
3137,6/2/2018,Alvdal,17.3,8.7,24.5,58.7,0.2,23.9,13.8,13.1,5.4
3138,6/3/2018,Alvdal,17.1,7.7,24.4,53.2,0.2,22.6,13.5,12.9,5.4
3139,6/4/2018,Alvdal,9.3,2.4,13.2,58.3,0,25.9,12.6,12.3,5.3
3140,6/5/2018,Alvdal,5.9,2.3,10.3,53.9,0,22.6,10.8,10.9,4.3
3141,6/6/2018,Alvdal,9.5,1.9,16.8,50.3,0,27.3,10.7,10.4,5.2
3142,6/7/2018,Alvdal,11.7,1.9,19.3,54.8,0,29.1,11.2,10.8,6.1
3143,6/8/2018,Alvdal,14.2,4.4,22.1,52.3,0,29,11.8,11.2,6.4
3144,6/9/2018,Alvdal,14.8,4.6,25.7,61.2,0.2,16.8,12.2,11.7,3.7
3145,6/10/2018,Alvdal,15.4,11.1,23.5,68.3,1,16.6,12.7,12,3.7
3146,6/11/2018,Alvdal,12.7,8.9,18.2,61.9,0,18.3,12.9,12.2,4.1
3147,6/12/2018,Alvdal,9.7,6.2,14.3,56.9,0,28.4,12.5,11.9,5.6
3148,6/13/2018,Alvdal,10.8,6,17.1,55.6,0,18.5,12.4,11.8,3.8
3149,6/14/2018,Alvdal,11.9,10.3,13.2,77.6,2.2,5.5,12.2,11.8,1.5
3150,6/15/2018,Alvdal,13.5,10,17.3,40.3,0,25.4,11.9,11.3,5.9
3151,6/16/2018,Alvdal,12.2,4.4,17.8,47.3,0,17.1,11.8,11.4,3.6
3152,6/17/2018,Alvdal,10.3,5.5,15.7,76,1.8,11.2,11.6,11.2,2.2
3153,6/18/2018,Alvdal,12.4,5.2,18.9,67.2,0,21.2,12.1,11.4,4.5
3154,6/19/2018,Alvdal,12.3,6.8,17.1,42.8,0.4,21.5,12.4,11.8,4.9
3155,6/20/2018,Alvdal,10.8,2.5,15.9,39.7,0,17.8,11.5,11.2,3.5
3156,6/21/2018,Alvdal,8.4,5.3,11.6,68.1,3,15.3,11.4,11,2.9
3157,6/22/2018,Alvdal,7.3,5.2,8.6,61.2,0.2,10.9,10.6,10.6,2.4
3158,6/23/2018,Alvdal,12,6.9,16.5,42.8,0,20.9,10.3,10,4.8
3159,6/24/2018,Alvdal,13.4,3.5,20.2,52.8,0,20.8,11.3,10.7,4.6
3160,6/25/2018,Alvdal,17,11.4,22.8,58.9,0,23.9,12.9,11.8,5.5
3161,6/26/2018,Alvdal,16.5,5.8,27.7,53.4,0,28.5,13.9,12.7,6.6
3162,6/27/2018,Alvdal,18.1,8.8,27.5,47.5,0,27.1,14.4,13.3,6.7
3163,6/28/2018,Alvdal,13.5,9.3,19.8,58.7,0,11.8,14,13.3,2.7
3164,6/29/2018,Alvdal,9.8,6.9,13.4,55,0,28.4,12.9,12.3,5.7
3165,6/30/2018,Alvdal,12.9,2,22.6,42.6,0,30,12.9,12.2,6.5
3166,7/1/2018,Alvdal,17.6,4.1,27,36.2,0,29.2,13.9,12.9,7.1
3167,7/2/2018,Alvdal,18,7.7,27.7,42.6,0,26.8,14.9,13.7,6.2
3168,7/3/2018,Alvdal,15,9.9,21,56.8,0,29.9,15.1,14,6.7
3169,7/4/2018,Alvdal,17.6,11.5,24.3,46.8,0,29.7,15.6,14.3,7.1
3170,7/5/2018,Alvdal,17.6,5.9,29.4,50.2,0,27.3,15.6,14.5,6.2
3171,7/6/2018,Alvdal,13.5,10.8,18.7,55,0,16.3,15.7,14.7,3.9
3172,7/7/2018,Alvdal,12.6,9,16.9,54.5,0,18.8,14.6,13.9,4.2
3173,7/8/2018,Alvdal,14.6,3.7,23.7,54.1,0,21.8,14.2,13.5,4.7
3174,7/9/2018,Alvdal,10.3,6.7,14.3,78.1,0,5.5,13.5,13.2,1.3
3175,7/10/2018,Alvdal,15.8,5.1,25.9,61.8,1.2,24.6,13.5,12.6,5.5
3176,7/11/2018,Alvdal,18.4,12,27.3,57.3,0.2,22.7,15.9,14.5,5.4
3177,7/12/2018,Alvdal,16.5,12.2,23.2,73.9,0,15.6,16.2,15.1,3.4
3178,7/13/2018,Alvdal,17.1,9.5,25,64.8,0,22.8,16,14.9,5.2
3179,7/14/2018,Alvdal,17.2,10.7,28.2,66.2,0,21.9,16.3,15.2,5.1
3180,7/15/2018,Alvdal,18.9,9.2,28.8,56.8,0,23.7,16.4,15.3,5.7
3181,7/16/2018,Alvdal,21.1,10.9,28.9,43.6,0,27.6,16.8,15.6,6.9
3182,7/17/2018,Alvdal,18,9.1,28.8,61.4,0,16.7,16.5,15.6,3.8
3183,7/18/2018,Alvdal,17.6,13.9,23.5,77.6,4,11.3,16.5,15.5,2.6
3184,7/19/2018,Alvdal,16.8,11.7,22.6,70.8,0,24.2,16.7,15.5,5.4
3185,7/20/2018,Alvdal,17.1,9.2,24.9,71.3,1.6,17.8,16.5,15.5,4
3186,7/21/2018,Alvdal,18.2,12.7,25.3,67.9,2.4,22.5,17,15.9,5.3
3187,7/22/2018,Alvdal,19,9.7,27.8,56.7,0,22.4,17,15.9,5.4
3188,7/23/2018,Alvdal,18.3,11.5,23.1,62.7,0,22.4,17.2,16.2,5.3
3189,7/24/2018,Alvdal,19.6,10.2,27.9,56.2,0,17.1,16.3,15.6,4.3
3190,7/25/2018,Alvdal,17.8,12.9,24.6,66.1,0.4,14.5,16.2,15.5,3.6
