,time,instant_air_temperature,instant_air_pressure_at_sea_level,instant_relative_humidity,next_6_hours_air_temperature_max,next_6_hours_air_temperature_min,next_6_hours_precipitation_amount
28,2024-05-07T19:00:00Z,11.7,1022.0,57.1,10.5,8.0,0.0
29,2024-05-07T20:00:00Z,10.5,1022.2,62.5,9.5,7.7,0.0
30,2024-05-07T21:00:00Z,9.5,1022.3,70.2,9.0,7.5,0.0
31,2024-05-07T22:00:00Z,9.0,1022.4,76.2,8.7,7.5,0.0
32,2024-05-07T23:00:00Z,8.7,1022.6,82.0,8.7,7.5,0.0
33,2024-05-08T00:00:00Z,8.3,1022.7,85.6,10.7,7.5,0.0
34,2024-05-08T01:00:00Z,8.0,1022.9,86.2,12.5,7.5,0.0
35,2024-05-08T02:00:00Z,7.7,1022.9,88.1,14.0,7.5,0.0
36,2024-05-08T03:00:00Z,7.5,1022.8,92.1,15.4,7.5,0.0
37,2024-05-08T04:00:00Z,7.5,1022.9,95.4,16.3,8.7,0.0
38,2024-05-08T05:00:00Z,8.7,1023.2,90.4,16.6,10.7,0.0
39,2024-05-08T06:00:00Z,10.7,1023.5,77.4,16.6,12.5,0.0
40,2024-05-08T07:00:00Z,12.5,1023.5,69.0,16.6,14.0,0.0
41,2024-05-08T08:00:00Z,14.0,1023.4,62.5,16.6,15.4,0.0
42,2024-05-08T09:00:00Z,15.4,1023.4,56.4,16.6,15.5,0.0
43,2024-05-08T10:00:00Z,16.3,1023.4,52.2,16.6,14.6,0.0
44,2024-05-08T11:00:00Z,16.6,1023.6,50.4,16.5,13.5,0.0
45,2024-05-08T12:00:00Z,16.5,1023.5,49.8,16.4,12.1,0.0
46,2024-05-08T13:00:00Z,16.4,1023.5,52.9,,,
47,2024-05-08T14:00:00Z,16.1,1023.6,52.2,,,
48,2024-05-08T15:00:00Z,15.5,1023.6,54.1,,,
49,2024-05-08T16:00:00Z,14.6,1023.6,64.6,,,
50,2024-05-08T17:00:00Z,13.5,1023.5,69.9,,,
51,2024-05-08T18:00:00Z,12.1,1023.7,75.0,12.2,8.1,0.0
52,2024-05-09T00:00:00Z,8.3,1024.3,88.6,9.1,7.8,0.0
53,2024-05-09T06:00:00Z,9.1,1021.7,89.5,13.5,9.1,0.0
54,2024-05-09T12:00:00Z,13.5,1018.8,68.9,13.5,11.7,0.0
55,2024-05-09T18:00:00Z,12.1,1016.4,83.1,12.1,8.7,0.0
56,2024-05-10T00:00:00Z,9.3,1017.1,91.1,10.0,7.7,0.0
57,2024-05-10T06:00:00Z,10.0,1019.7,75.2,15.8,10.0,0.0
58,2024-05-10T12:00:00Z,15.8,1019.4,44.1,15.8,14.8,0.0
59,2024-05-10T18:00:00Z,14.8,1017.3,59.5,14.8,8.5,0.0
60,2024-05-11T00:00:00Z,8.7,1018.5,81.6,9.8,7.4,0.0
61,2024-05-11T06:00:00Z,9.8,1018.9,72.1,14.8,9.8,0.0
62,2024-05-11T12:00:00Z,14.8,1018.6,57.6,14.8,13.9,0.0
63,2024-05-11T18:00:00Z,14.0,1016.3,72.0,14.0,7.8,0.0
64,2024-05-12T00:00:00Z,8.4,1017.8,77.9,9.9,6.4,0.0
65,2024-05-12T06:00:00Z,9.9,1018.1,68.5,15.2,9.9,0.0
66,2024-05-12T12:00:00Z,15.2,1017.7,45.0,15.2,13.9,0.0
67,2024-05-12T18:00:00Z,13.9,1016.3,71.6,13.9,8.5,0.0
68,2024-05-13T00:00:00Z,8.8,1014.6,84.1,9.8,8.0,0.0
69,2024-05-13T06:00:00Z,9.8,1016.5,83.1,11.7,9.8,0.0
70,2024-05-13T12:00:00Z,11.7,1016.0,64.9,11.7,11.3,0.0
71,2024-05-13T18:00:00Z,11.3,1016.2,69.2,11.3,7.7,0.0
72,2024-05-14T00:00:00Z,7.9,1016.5,76.7,9.1,5.9,0.0
73,2024-05-14T06:00:00Z,9.1,1020.2,81.6,11.4,8.9,0.0
74,2024-05-14T12:00:00Z,11.4,1014.5,67.6,11.4,11.2,0.0
75,2024-05-14T18:00:00Z,11.2,1013.3,72.0,11.2,6.8,0.0
76,2024-05-15T00:00:00Z,6.9,1013.1,74.9,9.1,4.9,0.0
77,2024-05-15T06:00:00Z,9.1,1020.4,68.6,12.4,8.9,0.0
78,2024-05-15T12:00:00Z,12.4,1014.4,39.0,12.4,12.2,0.0
79,2024-05-15T18:00:00Z,12.4,1013.9,63.5,12.4,7.5,0.0
80,2024-05-16T00:00:00Z,7.7,1016.6,73.8,10.2,5.7,0.0
81,2024-05-16T06:00:00Z,10.2,1019.2,77.6,13.7,10.1,0.0
82,2024-05-16T12:00:00Z,13.7,1016.2,41.4,,,
