mean_air_temperature_2m,min_air_temperature_2m,max_air_temperature_2m,relative_humidity,precipitation_mm,global_radiation_w_m2,JT10,JT20,evaporation_mm,month,day,ID,Station
0.5718,0.3709,0.8225,-0.1402,-0.3524,0.3988,1.0371,1.0589,0.1052,1.0062,0.5914,15136,Honefoss
0.6646,0.4957,0.9054,-0.2128,-0.3524,0.8701,1.021,1.0424,0.4253,1.0062,0.7047,15137,Honefoss
0.8346,0.605,1.0714,-0.0134,-0.3524,0.7653,1.0533,1.0754,0.3613,1.0062,0.818,15138,Honefoss
0.7728,0.8079,0.781,0.5909,-0.3152,-0.3999,1.0694,1.0919,-0.4708,1.0062,0.9313,15139,Honefoss
1.1747,1.2605,1.0299,-1.1977,-0.3524,0.3464,1.0533,1.0754,0.5533,1.0062,1.0447,15140,Honefoss
0.5873,0.9795,0.297,-1.0466,-0.3524,0.2417,0.924,0.9928,0.4253,1.0062,1.158,15141,Honefoss
0.6337,1.1356,0.2555,-0.4545,-0.3524,-0.282,0.8755,0.9268,-0.1508,1.0062,1.2713,15142,Honefoss
0.9428,1.0108,0.8778,-0.5874,-0.3524,0.5035,0.924,0.9268,0.3613,1.0062,1.3847,15143,Honefoss
1.1128,0.7298,1.348,-0.5511,-0.3524,0.5951,0.9886,0.9928,0.4253,1.0062,1.498,15144,Honefoss
1.0665,0.7767,1.3618,-0.4786,-0.3524,0.569,0.9886,1.0093,0.3613,1.0062,1.6113,15145,Honefoss
1.0355,0.7298,1.3341,-0.5632,-0.3524,0.5559,0.9886,1.0093,0.3613,1.0062,1.7246,15146,Honefoss
0.9274,0.5426,1.1405,-0.5572,-0.3524,0.0453,0.9563,0.9928,-0.0228,1.5089,-1.6752,15147,Honefoss
1.0046,0.4177,1.3756,-1.0406,-0.3524,0.438,0.9078,0.9433,0.3613,1.5089,-1.5619,15148,Honefoss
0.51,0.5113,0.3247,-0.6599,-0.3524,-0.1904,0.827,0.8938,-0.2788,1.5089,-1.4485,15149,Honefoss
0.2163,0.3709,0.0896,-0.6659,-0.3338,0.006,0.7947,0.8442,-0.2788,1.5089,-1.3352,15150,Honefoss
0.4482,0.2928,0.7672,-0.0557,-0.3524,-0.0726,0.7462,0.7947,-0.2788,1.5089,-1.2219,15151,Honefoss
0.4636,0.2616,0.6842,0.1619,-0.3524,-0.2428,0.7139,0.7782,-0.4068,1.5089,-1.1086,15152,Honefoss
0.8192,0.5426,1.099,0.2767,-0.3524,-0.8057,0.73,0.7617,-0.7269,1.5089,-0.9952,15153,Honefoss
1.3292,0.8703,1.5139,-0.394,-0.3524,0.0715,0.8109,0.8112,0.0412,1.5089,-0.8819,15154,Honefoss
1.1592,0.7923,1.3341,0.1317,-0.3524,-0.138,0.8755,0.8772,-0.2788,1.5089,-0.7686,15155,Honefoss
1.051,1.1824,0.8501,0.5063,-0.3524,-0.5832,0.9078,0.9268,-0.5988,1.5089,-0.6553,15156,Honefoss
0.8192,1.2449,0.2832,1.0743,-0.1291,-1.4996,0.8755,0.9103,-1.2389,1.5089,-0.5419,15157,Honefoss
0.8037,1.0264,0.4491,0.893,-0.2966,-0.9759,0.9078,0.9103,-0.9189,1.5089,-0.4286,15158,Honefoss
0.2627,0.1836,0.3938,-0.394,-0.3524,-0.2166,0.7624,0.8277,-0.3428,1.5089,-0.3153,15159,Honefoss
0.2318,0.0119,0.5459,0.1438,-0.3524,0.15,0.6492,0.7121,-0.3428,1.5089,-0.2019,15160,Honefoss
0.2782,0.168,0.3661,0.4277,-0.3524,-0.5962,0.6169,0.6791,-0.6629,1.5089,-0.0886,15161,Honefoss
0.0772,0.4801,-0.1317,0.3855,0.0385,-1.264,0.6007,0.6626,-1.0469,1.5089,0.0247,15162,Honefoss
-0.0774,0.3865,-0.3668,0.0229,-0.3524,-1.0807,0.5038,0.58,-0.9189,1.5089,0.138,15163,Honefoss
-0.0928,0.3397,-0.4636,0.0954,-0.3524,-1.2116,0.4391,0.514,-1.0469,1.5089,0.2514,15164,Honefoss
-0.0619,0.4645,-0.5327,-0.2732,-0.3524,-1.2378,0.3906,0.4644,-0.9189,1.5089,0.3647,15165,Honefoss
-0.2628,0.168,-0.6433,0.0652,-0.3524,-1.1723,0.3098,0.3984,-0.9829,1.5089,0.478,15166,Honefoss
0.139,0.3865,0.0757,0.1619,-0.278,-0.8057,0.2937,0.3489,-0.7909,1.5089,0.5914,15167,Honefoss
0.51,0.4333,0.4768,0.0289,-0.3152,-0.2297,0.3583,0.3984,-0.4068,1.5089,0.7047,15168,Honefoss
0.2472,0.5426,-0.1732,0.0471,-0.0174,-0.8581,0.4068,0.4479,-0.7909,1.5089,0.818,15169,Honefoss
-0.1546,0.0743,-0.3944,0.0289,-0.2594,-1.1985,0.2452,0.3323,-0.9829,1.5089,0.9313,15170,Honefoss
0.34,0.2928,0.4076,-1.0889,-0.3524,-0.2428,0.1805,0.2498,-0.4068,1.5089,1.0447,15171,Honefoss
0.0154,-0.0817,0.1034,0.5003,-0.3524,-0.3344,0.1967,0.2663,-0.6629,1.5089,1.158,15172,Honefoss
0.2782,0.7142,0.0066,0.9414,0.6341,-1.5913,0.2613,0.3158,-1.2389,1.5089,1.2713,15173,Honefoss
0.4482,0.3865,0.1587,0.6211,-0.1477,-0.557,0.3583,0.3819,-0.6629,1.5089,1.3847,15174,Honefoss
-0.1392,0.0275,-0.3529,1.2737,-0.278,-1.4472,0.2452,0.3158,-1.2389,1.5089,1.498,15175,Honefoss
0.0154,0.6206,-0.4636,1.0985,0.5411,-1.6698,0.2452,0.2993,-1.3029,1.5089,1.6113,15176,Honefoss
-0.912,-0.5967,-0.9337,-0.4001,-0.3338,-0.6879,-1.6942,-1.6987,-0.7909,-1.5071,-1.6752,15177,Honefoss
-1.0048,-1.1118,-0.7678,-0.8291,-0.3524,-0.6355,-1.6942,-1.6987,-0.7909,-1.5071,-1.5619,15178,Honefoss
-1.7776,-1.658,-1.4869,0.0773,-0.3524,-0.6486,-1.6942,-1.6821,-1.4309,-1.5071,-1.4485,15179,Honefoss
-1.9786,-2.0326,-1.6113,0.4459,-0.3524,-0.3737,-1.7104,-1.6987,-1.4309,-1.5071,-1.3352,15180,Honefoss
-2.1641,-2.0638,-1.8741,0.6997,-0.3524,-0.8319,-1.7427,-1.6987,-1.4309,-1.5071,-1.2219,15181,Honefoss
-1.824,-1.9857,-1.3486,0.18,-0.3524,-0.4391,-1.7589,-1.7152,-1.4309,-1.5071,-1.1086,15182,Honefoss
-1.4067,-1.3303,-0.9061,-0.1402,-0.3524,-0.557,-1.7427,-1.7152,-0.9189,-1.5071,-0.9952,15183,Honefoss
-1.7776,-1.8141,-1.2518,0.1135,-0.3524,-0.1773,-1.7427,-1.7152,-1.4309,-1.5071,-0.8819,15184,Honefoss
-2.195,-1.9857,-1.9155,1.0199,-0.3524,-0.845,-1.7589,-1.7152,-1.4309,-1.5071,-0.7686,15185,Honefoss
-1.6076,-1.5956,-1.8049,0.9897,-0.3524,-1.4734,-1.7589,-1.7152,-1.2389,-1.5071,-0.6553,15186,Honefoss
-1.4221,-1.3303,-1.6528,0.6513,-0.3524,-0.989,-1.7266,-1.7152,-1.1109,-1.5071,-0.5419,15187,Honefoss
-1.8704,-1.7829,-1.639,0.5184,-0.3524,-0.0595,-1.7266,-1.6987,-1.4309,-1.5071,-0.4286,15188,Honefoss
-1.7313,-1.6424,-1.4592,0.186,-0.3524,-0.6224,-1.7266,-1.7152,-1.4309,-1.5071,-0.3153,15189,Honefoss
-1.453,-1.4551,-1.0029,-0.3638,-0.3524,-0.3344,-1.7266,-1.7152,-0.7909,-1.5071,-0.2019,15190,Honefoss
-1.6231,-1.6736,-1.3209,-0.104,-0.3524,-0.4915,-1.7266,-1.6987,-0.8549,-1.5071,-0.0886,15191,Honefoss
-1.5767,-1.6268,-1.5145,1.0743,-0.3524,-0.8974,-1.7266,-1.6987,-1.1109,-1.5071,0.0247,15192,Honefoss
-1.2985,-0.7372,-1.6666,1.0743,-0.278,-1.6174,-1.7104,-1.6987,-1.3029,-1.5071,0.138,15193,Honefoss
-1.0357,-0.9245,-0.7678,-0.0194,-0.3524,-0.138,-1.7104,-1.6987,-0.5988,-1.5071,0.2514,15194,Honefoss
-0.9893,-1.1742,-0.3391,-0.3759,-0.3524,-0.2035,-1.6942,-1.6987,-0.6629,-1.5071,0.3647,15195,Honefoss
-1.1284,-1.1742,-0.6433,-0.1705,-0.3524,-0.0595,-1.6942,-1.6987,-0.5988,-1.5071,0.478,15196,Honefoss
-1.2212,-1.3927,-0.754,-0.4605,-0.3524,-0.0726,-1.6942,-1.6987,-0.5988,-1.5071,0.5914,15197,Honefoss
-1.0511,-0.9869,-0.8093,-0.6055,-0.3524,-0.3344,-1.6942,-1.6987,-0.6629,-1.5071,0.7047,15198,Honefoss
-1.1284,-1.4551,-0.5327,-0.1584,-0.3524,0.006,-1.6942,-1.6987,-0.5988,-1.5071,0.818,15199,Honefoss
-0.7884,-1.1898,-0.187,0.3432,-0.3524,-0.1773,-1.6942,-1.6821,-0.6629,-1.5071,0.9313,15200,Honefoss
-0.1083,-0.2378,-0.1455,-0.9197,-0.3524,-0.6355,-1.6942,-1.6821,-0.4708,-1.5071,1.0447,15201,Honefoss
-0.6029,-0.6748,-0.4774,-1.7294,-0.3524,0.0191,-1.6942,-1.6821,-0.2788,-1.5071,1.158,15202,Honefoss
-0.6184,-0.784,-0.1732,-0.7445,-0.3524,-0.557,-1.6942,-1.6821,-0.5988,-1.5071,1.2713,15203,Honefoss
-0.4174,-0.706,-0.6986,-1.7657,-0.3524,-0.2166,-1.6781,-1.6821,-0.0868,-1.5071,1.3847,15204,Honefoss
-1.654,-1.5331,-1.4177,-0.4726,-0.3524,-0.4784,-1.6781,-1.6821,-1.4309,-1.5071,1.498,15205,Honefoss
-1.824,-2.0326,-1.5007,-0.956,-0.3524,0.2678,-1.6781,-1.6821,-1.4309,-1.5071,1.6113,15206,Honefoss
-1.7003,-1.7985,-1.3209,-0.8351,-0.3524,0.1369,-1.6781,-1.6821,-1.4309,-1.5071,1.7246,15207,Honefoss
-1.7931,-1.8453,-1.5145,-0.7022,-0.3524,-0.0987,-1.6781,-1.6821,-1.4309,-1.0044,-1.6752,15208,Honefoss
-1.5767,-1.9545,-1.1412,-0.7808,-0.3524,0.4511,-1.6781,-1.6821,-0.4708,-1.0044,-1.5619,15209,Honefoss
-1.1284,-1.2678,-1.0305,-0.9137,-0.3524,-0.7534,-1.6781,-1.6821,-0.7269,-1.0044,-1.4485,15210,Honefoss
-1.3448,-1.2054,-1.5837,0.2163,0.0199,-0.8974,-1.6781,-1.6821,-0.9829,-1.0044,-1.3352,15211,Honefoss
-1.5612,-1.7204,-1.4316,-1.4998,-0.3524,0.3464,-1.6781,-1.6821,-0.3428,-1.0044,-1.2219,15212,Honefoss
-1.6076,-1.6736,-1.4869,-1.3246,-0.3524,-0.3213,-1.6781,-1.6821,-0.6629,-1.0044,-1.1086,15213,Honefoss
-1.4994,-1.4083,-1.4316,-1.2158,-0.3524,-0.3606,-1.6781,-1.6821,-0.5348,-1.0044,-0.9952,15214,Honefoss
-1.3757,-1.1274,-1.4316,-1.8019,-0.3524,0.3857,-1.6781,-1.6821,-0.0228,-1.0044,-0.8819,15215,Honefoss
-1.0202,-1.221,-0.9337,-1.7657,-0.3524,-0.4915,-1.6781,-1.6821,-0.4068,-1.0044,-0.7686,15216,Honefoss
-0.5874,-0.4563,-0.5327,-1.8986,-0.3524,0.6344,-1.6781,-1.6821,0.2332,-1.0044,-0.6553,15217,Honefoss
-0.9275,-1.1118,-0.7954,-1.6146,-0.3524,0.5166,-1.6781,-1.6821,-0.0228,-1.0044,-0.5419,15218,Honefoss
-1.0202,-1.221,-0.8784,-1.2158,-0.3524,-0.0333,-1.6781,-1.6821,-0.4068,-1.0044,-0.4286,15219,Honefoss
-1.1439,-0.5655,-1.3762,0.5123,0.206,-1.3294,-1.6781,-1.6821,-1.1109,-1.0044,-0.3153,15220,Honefoss
-1.0048,-0.5811,-1.1688,1.0078,-0.3524,-1.133,-1.6781,-1.6821,-1.0469,-1.0044,-0.2019,15221,Honefoss
-0.6493,-0.9401,-0.3115,-0.0677,-0.3524,0.8701,-1.6296,-1.6821,0.0412,-1.0044,-0.0886,15222,Honefoss
-0.572,-0.9869,0.1449,-0.4665,-0.3524,0.9355,-1.4356,-1.55,0.1692,-1.0044,0.0247,15223,Honefoss
-0.6029,-1.0962,0.0204,-0.0436,-0.3338,0.9486,-1.1932,-1.2693,0.1052,-1.0044,0.138,15224,Honefoss
-0.6802,-0.9401,0.0066,0.1619,-0.3524,0.3857,-1.0478,-1.1207,-0.2148,-1.0044,0.2514,15225,Honefoss
-0.2474,-0.9089,0.3661,-0.9741,-0.3524,1.0141,-0.9185,-1.0051,0.3613,-1.0044,0.3647,15226,Honefoss
0.0618,-0.6592,0.5736,-1.2098,-0.3524,0.9617,-0.773,-0.8565,0.4893,-1.0044,0.478,15227,Honefoss
0.17,-0.2534,0.5736,-1.1433,-0.3524,0.7392,-0.6276,-0.7244,0.4893,-1.0044,0.5914,15228,Honefoss
0.2627,-0.269,0.6151,-1.4575,-0.3524,0.9486,-0.5791,-0.6584,0.7453,-1.0044,0.7047,15229,Honefoss
-0.1701,-0.1129,-0.1593,-1.4454,-0.3524,0.1893,-0.5467,-0.6089,0.0412,-1.0044,0.818,15230,Honefoss
-0.3865,-0.5031,-0.3529,-1.5602,-0.3524,1.0141,-0.5791,-0.6254,0.5533,-1.0044,0.9313,15231,Honefoss
-0.2319,-0.9401,0.297,-1.2944,-0.3524,0.9748,-0.5791,-0.6254,0.4893,-1.0044,1.0447,15232,Honefoss
-0.4483,-0.1598,-0.6157,-1.6448,-0.3524,-0.0726,-0.4983,-0.5428,-0.1508,-1.0044,1.158,15233,Honefoss
-0.8348,-0.5967,-0.7954,-1.0889,-0.3524,0.0715,-0.5791,-0.5923,-0.2788,-1.0044,1.2713,15234,Honefoss
-0.5256,-0.7996,-0.2147,-1.246,-0.3524,0.006,-0.6276,-0.6419,-0.1508,-1.0044,1.3847,15235,Honefoss
-0.4638,-0.4875,-0.4083,-1.4938,-0.3524,0.5559,-0.5791,-0.6089,0.1692,-1.0044,1.498,15236,Honefoss
-0.3556,-0.6748,-0.3668,-1.4636,-0.3524,0.6475,-0.5144,-0.5593,0.2973,-1.0044,1.6113,15237,Honefoss
-0.0774,-0.0817,-0.0625,-1.524,-0.3524,0.4773,-0.4336,-0.4933,0.2973,-0.5018,-1.6752,15238,Honefoss
-0.1701,-0.3782,-0.104,-1.669,-0.3524,0.15,-0.4659,-0.4933,0.1692,-0.5018,-1.5619,15239,Honefoss
-0.5102,-1.0649,-0.1732,-1.6932,-0.3524,1.3676,-0.4983,-0.5263,0.6813,-0.5018,-1.4485,15240,Honefoss
-0.4329,-0.706,-0.3115,-1.4636,-0.3524,0.3202,-0.4821,-0.4933,0.2332,-0.5018,-1.3352,15241,Honefoss
0.2163,0.0431,0.3661,-1.4273,-0.3524,1.2759,-0.3528,-0.4272,1.0013,-0.5018,-1.2219,15242,Honefoss
0.0927,-0.6123,0.5736,-0.7868,-0.2966,0.6082,-0.3205,-0.3612,0.3613,-0.5018,-1.1086,15243,Honefoss
0.0154,-0.2066,-0.1317,-1.6388,-0.3524,0.9225,-0.2558,-0.3116,0.8093,-0.5018,-0.9952,15244,Honefoss
-0.3865,-1.0025,-0.0764,-1.9832,-0.3524,1.6425,-0.3366,-0.3612,1.0653,-0.5018,-0.8819,15245,Honefoss
0.1545,0.0587,0.3247,-1.5542,-0.3524,1.1712,-0.2558,-0.2951,1.1294,-0.5018,-0.7686,15246,Honefoss
-0.0001,0.2928,-0.2838,0.2706,0.1874,-1.3949,-0.272,-0.2786,-0.9189,-0.5018,-0.6553,15247,Honefoss
-0.1237,-0.3158,-0.2561,0.2465,0.2246,0.0976,-0.3043,-0.3116,-0.0868,-0.5018,-0.5419,15248,Honefoss
0.0308,-0.1441,-0.104,-1.101,-0.3524,0.4642,-0.2558,-0.2786,0.3613,-0.5018,-0.4286,15249,Honefoss
-0.0155,0.09,-0.2285,-0.6055,-0.3338,0.0453,-0.2397,-0.2621,0.0412,-0.5018,-0.3153,15250,Honefoss
0.139,-0.0193,0.0343,-1.4817,-0.3524,1.4592,-0.2073,-0.2291,1.1934,-0.5018,-0.2019,15251,Honefoss
0.1081,-0.4719,0.3523,-1.1191,-0.3524,0.0584,-0.2073,-0.2291,0.1052,-0.5018,-0.0886,15252,Honefoss
0.1545,-0.0505,0.3385,-1.7838,-0.3524,1.7342,-0.1265,-0.1795,1.3854,-0.5018,0.0247,15253,Honefoss
0.2163,-0.2534,0.4768,-1.9349,-0.3524,1.7996,-0.0457,-0.1135,1.3854,-0.5018,0.138,15254,Honefoss
0.0308,-0.2846,0.3108,-0.4545,-0.2035,0.0715,-0.0619,-0.0805,0.1052,-0.5018,0.2514,15255,Honefoss
0.1236,-0.0817,0.4491,0.7722,-0.3338,0.0715,-0.0457,-0.097,-0.0868,-0.5018,0.3647,15256,Honefoss
0.6337,0.605,0.7672,-0.1463,-0.3524,1.0534,0.1482,0.0516,0.9373,-0.5018,0.478,15257,Honefoss
0.0463,0.5894,-0.3944,0.9474,0.5038,-0.7534,0.1644,0.1012,-0.7269,-0.5018,0.5914,15258,Honefoss
0.3554,0.5426,0.3385,0.3009,-0.3338,1.0926,0.229,0.1507,0.7453,-0.5018,0.7047,15259,Honefoss
0.3864,0.5894,0.0343,-0.098,-0.3524,-0.1904,0.229,0.1837,0.0412,-0.5018,0.818,15260,Honefoss
0.3554,0.7923,0.0757,0.1438,-0.1477,-0.9497,0.1482,0.1342,-0.5988,-0.5018,0.9313,15261,Honefoss
0.3245,0.5269,0.1172,0.1135,-0.278,0.7261,0.1805,0.1342,0.5533,-0.5018,1.0447,15262,Honefoss
0.17,0.3553,0.3108,0.1196,0.0385,0.3464,0.229,0.1837,0.2332,-0.5018,1.158,15263,Honefoss
-0.2938,-0.2222,-0.187,0.1438,-0.2966,0.3595,0.2129,0.1837,0.0412,-0.5018,1.2713,15264,Honefoss
0.2936,-0.0037,0.2693,-1.0104,-0.3524,1.0272,0.1805,0.1507,0.9373,-0.5018,1.3847,15265,Honefoss
-0.2938,-0.4407,-0.3806,-0.4424,-0.2407,-0.1773,0.0997,0.1012,-0.2148,-0.5018,1.498,15266,Honefoss
-0.031,0.1368,0.214,0.6936,-0.1291,-0.3999,0.1159,0.1012,-0.4068,-0.5018,1.6113,15267,Honefoss
0.1236,0.1524,0.0204,0.7238,0.2618,0.0976,0.1805,0.1507,-0.0868,-0.5018,1.7246,15268,Honefoss
0.2163,0.5894,0.0896,0.9776,-0.2035,-0.1118,0.2775,0.2333,-0.1508,0.0009,-1.6752,15269,Honefoss
0.2318,0.6674,0.0481,0.9232,0.3549,-0.1904,0.326,0.2663,-0.2148,0.0009,-1.5619,15270,Honefoss
0.3091,0.4801,0.4353,0.6755,-0.1104,0.6082,0.4068,0.3323,0.4253,0.0009,-1.4485,15271,Honefoss
0.7573,0.3241,0.9469,-0.3336,-0.3338,1.7342,0.5199,0.4479,1.5774,0.0009,-1.3352,15272,Honefoss
0.8346,0.2148,1.0437,-1.3669,-0.3524,1.852,0.6492,0.547,1.8334,0.0009,-1.2219,15273,Honefoss
1.1747,0.6518,1.1958,-1.2098,-0.3524,2.0615,0.7785,0.6791,2.1535,0.0009,-1.1086,15274,Honefoss
0.8346,0.9951,0.7395,0.18,-0.2221,0.438,0.8109,0.7286,0.5533,0.0009,-0.9952,15275,Honefoss
0.5873,0.9483,0.5736,0.8447,1.509,0.1762,0.7947,0.7286,0.1052,0.0009,-0.8819,15276,Honefoss
0.6337,0.6986,0.297,0.7722,-0.3524,0.2809,0.8109,0.7617,0.2332,0.0009,-0.7686,15277,Honefoss
0.8501,1.1824,0.6704,0.603,-0.3524,0.4511,0.827,0.7782,0.4893,0.0009,-0.6553,15278,Honefoss
0.711,0.8859,0.6427,0.041,-0.2221,1.001,0.827,0.7782,1.0013,0.0009,-0.5419,15279,Honefoss
0.6955,0.8079,0.5597,-0.4303,-0.3524,0.1762,0.7785,0.7451,0.4253,0.0009,-0.4286,15280,Honefoss
0.6028,0.4177,0.7672,-0.7626,0.0943,1.6163,0.7947,0.7451,1.4494,0.0009,-0.3153,15281,Honefoss
0.8037,0.2928,0.8778,-0.7747,-0.3524,1.5771,0.8917,0.8277,1.5134,0.0009,-0.2019,15282,Honefoss
0.7882,0.4489,0.8778,-0.4242,-0.3524,0.6606,0.9563,0.8938,0.6813,0.0009,-0.0886,15283,Honefoss
0.9274,0.9171,1.1129,0.1196,-0.1291,1.2236,1.0694,0.9763,1.1294,0.0009,0.0247,15284,Honefoss
0.8037,0.6362,0.8225,0.174,0.1874,0.438,1.0533,1.0093,0.5533,0.0009,0.138,15285,Honefoss
0.7419,0.5269,0.6704,-0.8231,-0.3338,1.996,1.0048,0.9598,1.8974,0.0009,0.2514,15286,Honefoss
0.3091,-0.191,0.6427,-0.6599,-0.3524,1.2105,0.9401,0.9268,1.0013,0.0009,0.3647,15287,Honefoss
1.0046,0.7767,1.265,-1.1614,-0.3524,2.0746,1.021,0.9598,2.2815,0.0009,0.478,15288,Honefoss
0.8501,0.7142,0.6012,-0.5088,-0.3524,0.1893,1.0371,0.9928,0.3613,0.0009,0.5914,15289,Honefoss
1.0201,0.8703,0.8916,-0.3578,-0.3524,0.9094,1.0533,0.9928,1.0013,0.0009,0.7047,15290,Honefoss
1.3138,1.1668,1.4724,-0.4665,-0.3338,1.6032,1.1341,1.0589,1.7694,0.0009,0.818,15291,Honefoss
1.422,1.0264,1.5277,-0.1402,-0.3524,1.6818,1.2311,1.1414,1.7694,0.0009,0.9313,15292,Honefoss
1.592,1.3229,1.4171,-0.4182,-0.3524,0.1369,1.2311,1.191,0.5533,0.0009,1.0447,15293,Honefoss
1.3601,1.5882,1.348,0.603,0.0385,-0.2951,1.2311,1.191,-0.0228,0.0009,1.158,15294,Honefoss
1.0355,1.3853,0.8501,1.2979,1.4531,-0.7664,1.1987,1.1579,-0.6629,0.0009,1.2713,15295,Honefoss
1.1283,1.4477,1.0576,0.7299,0.8017,0.3464,1.1987,1.1579,0.4253,0.0009,1.3847,15296,Honefoss
1.2365,0.9327,1.2512,-0.1825,-0.3524,2.0615,1.2957,1.2405,1.9615,0.0009,1.498,15297,Honefoss
1.4529,0.8703,1.6384,-0.4907,-0.3524,1.9829,1.4088,1.3231,2.0255,0.0009,1.6113,15298,Honefoss
1.4529,1.7287,1.4171,0.5969,0.5597,-0.1773,1.4573,1.4056,0.0412,0.5036,-1.6752,15299,Honefoss
1.2056,1.3385,1.0714,0.1498,0.8575,0.5297,1.4573,1.4056,0.5533,0.5036,-1.5619,15300,Honefoss
0.8964,1.198,0.5874,0.174,-0.2966,0.5297,1.3119,1.3231,0.6813,0.5036,-1.4485,15301,Honefoss
0.6491,0.8703,0.5597,0.5788,0.1129,0.4511,1.2311,1.2405,0.4253,0.5036,-1.3352,15302,Honefoss
0.6491,0.3553,0.6427,-0.2128,-0.3338,0.8439,1.1826,1.1745,0.8093,0.5036,-1.2219,15303,Honefoss
0.4327,0.3709,0.5044,-0.3699,0.1874,0.5035,1.1179,1.1414,0.4893,0.5036,-1.1086,15304,Honefoss
0.8964,0.6674,1.0161,-0.3759,0.0757,1.8389,1.1664,1.1249,1.7054,0.5036,-0.9952,15305,Honefoss
0.9892,0.8079,1.099,-1.2098,-0.3524,1.564,1.2634,1.2405,1.7054,0.5036,-0.8819,15306,Honefoss
0.8037,0.7923,0.6565,-1.2944,-0.3524,1.0272,1.2149,1.2075,1.2574,0.5036,-0.7686,15307,Honefoss
0.8037,0.3553,0.8916,-0.9983,-0.3524,1.7342,1.1664,1.1579,1.6414,0.5036,-0.6553,15308,Honefoss
1.0046,0.8703,1.2097,-0.6901,-0.3524,1.0926,1.2311,1.191,1.1934,0.5036,-0.5419,15309,Honefoss
1.0819,0.7767,0.9469,0.1558,-0.3524,0.1893,1.2149,1.2075,0.3613,0.5036,-0.4286,15310,Honefoss
0.9892,1.0576,0.8778,-0.1523,-0.3338,0.6213,1.2149,1.191,0.6813,0.5036,-0.3153,15311,Honefoss
0.6337,0.8547,0.5597,-0.6237,-0.3338,-0.0987,1.1179,1.1414,0.1052,0.5036,-0.2019,15312,Honefoss
0.5718,-0.0817,0.6565,-1.1856,-0.3338,1.0796,1.0371,1.0589,1.0653,0.5036,-0.0886,15313,Honefoss
0.8037,0.6362,0.9608,-1.0648,-0.3524,1.0272,1.0856,1.0754,1.0653,0.5036,0.0247,15314,Honefoss
0.6955,0.6986,0.8501,-0.3276,-0.278,0.294,1.1018,1.0919,0.2973,0.5036,0.138,15315,Honefoss
1.0046,0.9795,1.1267,-0.0134,0.0385,0.2809,1.1341,1.1084,0.2332,0.5036,0.2514,15316,Honefoss
1.2519,0.7454,1.4171,-0.6297,-0.3524,1.1712,1.1987,1.1579,1.3214,0.5036,0.3647,15317,Honefoss
1.6384,1.3073,1.6384,-0.4484,-0.3524,1.1188,1.2795,1.2405,1.3214,0.5036,0.478,15318,Honefoss
1.5456,1.6506,1.2097,0.4338,-0.3524,-0.5308,1.3119,1.2735,-0.2788,0.5036,0.5914,15319,Honefoss
1.1283,1.4477,0.8086,-0.2369,-0.3524,-0.1773,1.2472,1.257,-0.0228,0.5036,0.7047,15320,Honefoss
1.0201,1.0108,0.9193,0.1135,-0.3524,0.9225,1.2311,1.2075,0.8093,0.5036,0.818,15321,Honefoss
0.8192,0.8703,0.5736,0.6695,-0.1663,-0.5177,1.1503,1.1745,-0.2788,0.5036,0.9313,15322,Honefoss
0.9737,1.4477,0.5874,1.0078,0.8575,-0.989,1.0694,1.0919,-0.7909,0.5036,1.0447,15323,Honefoss
1.051,1.3229,0.8501,-0.3397,-0.3524,-0.0464,1.1179,1.1084,0.1692,0.5036,1.158,15324,Honefoss
1.051,1.12,1.0576,-1.1071,-0.3524,1.3676,1.1826,1.1579,1.1934,0.5036,1.2713,15325,Honefoss
0.8964,0.761,1.0852,-0.8895,-0.3524,0.9879,1.2149,1.191,0.8733,0.5036,1.3847,15326,Honefoss
1.1592,0.7298,1.3203,-0.6237,-0.3524,1.6425,1.2311,1.2075,1.3854,0.5036,1.498,15327,Honefoss
1.0355,0.5113,1.1682,-0.5693,-0.3524,1.289,1.1987,1.191,1.1294,0.5036,1.6113,15328,Honefoss
0.8964,0.8859,0.5321,0.3129,-0.3152,-0.8712,1.1179,1.1414,-0.6629,0.5036,1.7246,15329,Honefoss
0.8964,1.0888,0.8363,0.3613,0.5969,0.7523,1.1503,1.1414,0.4893,1.0062,-1.6752,15330,Honefoss
0.34,0.5738,0.2279,0.893,0.2246,-0.845,1.0533,1.1084,-0.7269,1.0062,-1.5619,15331,Honefoss
1.2829,1.4009,1.1129,0.4277,-0.1104,0.3333,1.0371,1.0424,0.4253,1.0062,-1.4485,15332,Honefoss
0.9274,1.0264,0.8363,0.3975,-0.2221,0.006,1.0856,1.0754,0.0412,1.0062,-1.3352,15333,Honefoss
0.8192,0.761,0.9331,-0.2309,-0.3338,1.1057,1.1018,1.0919,0.8093,1.0062,-1.2219,15334,Honefoss
0.5873,0.1836,0.8501,-1.0345,-0.3524,0.713,1.0371,1.0589,0.6173,1.0062,-1.1086,15335,Honefoss
0.4018,0.2616,0.4353,-0.249,-0.3524,0.0715,0.9563,0.9763,-0.0228,1.0062,-0.9952,15336,Honefoss
0.9892,0.605,1.182,0.0712,-0.3524,1.2498,1.0371,1.0259,0.9373,1.0062,-0.8819,15337,Honefoss
0.881,0.761,0.8778,0.4338,-0.3524,0.4773,1.0694,1.0754,0.3613,1.0062,-0.7686,15338,Honefoss
